gene_symbol,logfc_dz:109,logfc_dz:505,logfc_dz:481,logfc_dz:506,logfc_dz:507,mean_logfc,median_logfc,common_experiment,organism,signature_type
FOXO3,,0.0465685427188873,,0.0546635240316391,,0.0506160333752632,0.0506160333752632,,human,UP
PPIA,0.0505201369524002,,,,,0.0505201369524002,0.0505201369524002,0.0505201369524002,human,UP
USP12,,0.0479243285953998,,0.0531149059534072,,0.0505196172744035,0.0505196172744035,,human,UP
COL4A2,0.049851007759571,,,,,0.049851007759571,0.049851007759571,0.049851007759571,human,UP
GABARAPL3,,,0.0492709092795848,,,0.0492709092795848,0.0492709092795848,,human,UP
FTH1,0.0466356016695499,-0.0187953878194093,0.1183769926428794,,,0.0487390688310066,0.0466356016695499,0.0466356016695499,human,UP
RSAD2,,0.0627528801560401,,0.0552211739122867,0.028230782598257,0.048734945555528,0.0552211739122867,,human,UP
SNCA,,0.0758410021662712,0.0165372025221586,0.0784974694252014,0.0238202232867479,0.0486739743500947,0.0498306127265095,,human,UP
RPLP0,0.1152901202440261,,-0.0185907650738954,,,0.0483496775850653,0.0483496775850653,0.1152901202440261,human,UP
RPL11,0.0482120364904403,,,,,0.0482120364904403,0.0482120364904403,0.0482120364904403,human,UP
SLC25A5,0.0479254946112632,,,,,0.0479254946112632,0.0479254946112632,0.0479254946112632,human,UP
COL4A1,0.0478499047458171,,,,,0.0478499047458171,0.0478499047458171,0.0478499047458171,human,UP
RPL10A,0.047502476722002,,,,,0.047502476722002,0.047502476722002,0.047502476722002,human,UP
FAM117A,,0.0486443564295768,,0.046108677983284,,0.0473765172064304,0.0473765172064304,,human,UP
AHSP,,0.0737931206822395,0.0174166653305292,0.061159148812294,0.0369305089116096,0.0473248609341681,0.0490448288619518,,human,UP
HPSE,,,0.0472945421934127,,,0.0472945421934127,0.0472945421934127,,human,UP
SLC6A8,,0.0424328781664371,,0.0521025881171226,,0.0472677331417799,0.0472677331417799,,human,UP
TIMP1,0.04378492385149,,0.0744123682379722,,0.0232297927141189,0.0471423616011937,0.04378492385149,0.04378492385149,human,UP
GSTO1,0.0469421446323394,,,,,0.0469421446323394,0.0469421446323394,0.0469421446323394,human,UP
VIM,0.1100538745522499,,,,-0.0165963787585496,0.0467287478968501,0.0467287478968501,0.1100538745522499,human,UP
AKAP12,0.0463534407317638,,,,,0.0463534407317638,0.0463534407317638,0.0463534407317638,human,UP
MKRN1,,0.0396259725093841,,0.0525755733251571,,0.0461007729172706,0.0461007729172706,,human,UP
SLC4A1,,0.0547866187989711,0.0240705367177724,0.0662910118699073,0.0357301086187362,0.0452195690013468,0.0452583637088537,,human,UP
OAZ1,0.0243647452443838,,0.0859095081686973,0.0251318216323852,,0.0451353583484888,0.0251318216323852,0.0243647452443838,human,UP
ACTG1,0.104984663426876,-0.0157432407140731,,,,0.0446207113564014,0.0446207113564014,0.104984663426876,human,UP
RHOB,0.0443785898387432,,,,,0.0443785898387432,0.0443785898387432,0.0443785898387432,human,UP
IFITM3,0.1082560196518898,-0.0226016603410244,0.0470816232264041,,,0.0442453275124231,0.0470816232264041,0.1082560196518898,human,UP
SIAH2,,0.0584976971149444,0.025928484275937,0.0717257335782051,0.0207425449043512,0.0442236149683594,0.0422130906954407,,human,UP
PIP4K2A,,0.0367056205868721,,0.0513606891036033,,0.0440331548452377,0.0440331548452377,,human,UP
TMOD1,,0.0380961894989013,,0.0494388863444328,,0.0437675379216671,0.0437675379216671,,human,UP
S100A6,0.0436948463320732,,,,,0.0436948463320732,0.0436948463320732,0.0436948463320732,human,UP
TMEM14B,,0.0511679425835609,,0.0355262905359268,,0.0433471165597438,0.0433471165597438,,human,UP
RHOA,0.0433127395808696,,,,,0.0433127395808696,0.0433127395808696,0.0433127395808696,human,UP
MMD,,,0.0432834140956401,,,0.0432834140956401,0.0432834140956401,,human,UP
MT1H,0.0429326631128788,,,,,0.0429326631128788,0.0429326631128788,0.0429326631128788,human,UP
AKR1B1,0.0427639372646808,,,,,0.0427639372646808,0.0427639372646808,0.0427639372646808,human,UP
CALM2,0.0425702631473541,,,,,0.0425702631473541,0.0425702631473541,0.0425702631473541,human,UP
SNX3,0.024320151656866,0.0533080957829952,,0.0499639026820659,,0.042530716707309,0.0499639026820659,0.024320151656866,human,UP
ISG15,,0.0497445426881313,,0.0316410437226295,0.0461706481873989,0.0425187448660532,0.0461706481873989,,human,UP
TSPAN13,,,0.0594593845307827,,0.0255575291812419,0.0425084568560123,0.0425084568560123,,human,UP
WDR26,,0.039792351424694,,0.0445948876440525,,0.0421936195343732,0.0421936195343732,,human,UP
HLA-B,0.0605828687548637,,0.0236926712095737,,,0.0421377699822187,0.0421377699822187,0.0605828687548637,human,UP
ABCG2,,0.0420363396406173,,0.041840948164463,,0.0419386439025402,0.0419386439025402,,human,UP
BIRC2,,0.0453987345099449,,0.0384770296514034,,0.0419378820806741,0.0419378820806741,,human,UP
RNF123,,0.0418704226613044,,0.0414590686559677,,0.041664745658636,0.041664745658636,,human,UP
PKM,0.0554614551365375,,,,0.0276277568191289,0.0415446059778332,0.0415446059778332,0.0554614551365375,human,UP
ARL4A,,0.0457212962210178,0.0222740992903709,0.0565412230789661,,0.0415122061967849,0.0457212962210178,,human,UP
PF4V1,,,0.0232465397566556,,0.0595649257302284,0.041405732743442,0.041405732743442,,human,UP
TIE1,0.0410422272980213,,,,,0.0410422272980213,0.0410422272980213,0.0410422272980213,human,UP
TERF2IP,,0.0437676794826984,,0.0382993929088115,,0.041033536195755,0.041033536195755,,human,UP
EPB42,,0.0362718738615512,0.0348324663937091,0.0581560432910919,0.0344753004610538,0.0409339210018515,0.0355521701276302,,human,UP
SNX7,,,,,0.0408272668719291,0.0408272668719291,0.0408272668719291,,human,UP
ANGPT2,0.0407811738550663,,,,,0.0407811738550663,0.0407811738550663,0.0407811738550663,human,UP
JAK1,0.0406673550605773,,,,,0.0406673550605773,0.0406673550605773,0.0406673550605773,human,UP
GLRX5,,0.0408281870186328,0.0307530593127012,0.0503370054066181,,0.040639417245984,0.0408281870186328,,human,UP
EEF1B2,0.0404336340725421,,,,,0.0404336340725421,0.0404336340725421,0.0404336340725421,human,UP
MLLT11,,,0.0403841733932495,,,0.0403841733932495,0.0403841733932495,,human,UP
EDN1,0.0402333848178386,,,,,0.0402333848178386,0.0402333848178386,0.0402333848178386,human,UP
CETN2,,0.0388269014656543,,0.0412675179541111,,0.0400472097098827,0.0400472097098827,,human,UP
RPS27L,0.0400171801447868,,,,,0.0400171801447868,0.0400171801447868,0.0400171801447868,human,UP
RPL37,0.0399383082985878,,,,,0.0399383082985878,0.0399383082985878,0.0399383082985878,human,UP
AKR7A2,,,0.0398824661970138,,,0.0398824661970138,0.0398824661970138,,human,UP
SERPINI1,,,0.0397795252501964,,,0.0397795252501964,0.0397795252501964,,human,UP
CNPPD1,,,,0.0397686064243316,,0.0397686064243316,0.0397686064243316,,human,UP
CCNG1,0.0251272991299629,,0.0543470680713653,,,0.0397371836006641,0.0397371836006641,0.0251272991299629,human,UP
POLR1D,,0.0415548123419284,,0.0377664491534233,,0.0396606307476758,0.0396606307476758,,human,UP
LGALS1,0.0989619269967079,,,-0.0196695048362016,,0.0396462110802531,0.0396462110802531,0.0989619269967079,human,UP
IFI44L,,0.0424330867826938,,0.0313755124807357,0.0448496490716934,0.039552749445041,0.0424330867826938,,human,UP
MAP2K3,,0.0296377651393413,,0.0493322946131229,,0.0394850298762321,0.0394850298762321,,human,UP
ST13,,0.0392162017524242,,0.03956850618124,,0.0393923539668321,0.0393923539668321,,human,UP
MYL4,,0.0475633069872856,,0.0531474873423576,0.017396967858076,0.0393692540625731,0.0475633069872856,,human,UP
ACP5,,0.0179245043545961,,0.0607604831457138,,0.0393424937501549,0.0393424937501549,,human,UP
EEF1A1,0.093898557126522,,-0.0152474110946059,,,0.039325573015958,0.039325573015958,0.093898557126522,human,UP
MORF4L2,0.0392870083451271,,,,,0.0392870083451271,0.0392870083451271,0.0392870083451271,human,UP
SLC2A1,,0.0378248952329158,,0.0403632074594497,,0.0390940513461828,0.0390940513461828,,human,UP
RHD,,0.0384773798286914,,0.0395742729306221,,0.0390258263796567,0.0390258263796567,,human,UP
SRRD,,0.0294143799692392,,0.0485956631600856,,0.0390050215646624,0.0390050215646624,,human,UP
ALDH1A1,0.0478590577840805,,,,0.0300120469182729,0.0389355523511767,0.0389355523511767,0.0478590577840805,human,UP
RPS10,0.115100473165512,,-0.0375217944383621,,,0.0387893393635749,0.0387893393635749,0.115100473165512,human,UP
RPL3,0.0966506004333496,,-0.0191622804850339,,,0.0387441599741578,0.0387441599741578,0.0966506004333496,human,UP
CD59,0.0387420654296875,,,,,0.0387420654296875,0.0387420654296875,0.0387420654296875,human,UP
NME4,,0.0435202047228813,,0.0339377000927925,,0.0387289524078369,0.0387289524078369,,human,UP
LXN,,,0.0386686772108078,,,0.0386686772108078,0.0386686772108078,,human,UP
GMPR,,0.0335424020886421,0.0428566671907901,0.0492051392793655,0.0290635488927364,0.0386669393628835,0.0381995346397161,,human,UP
CD99,0.0504618622362613,,0.0265307649970054,,,0.0384963136166334,0.0384963136166334,0.0504618622362613,human,UP
RBM38,,0.0357766933739185,,0.04112558811903,,0.0384511407464742,0.0384511407464742,,human,UP
TGFB1I1,,,0.0460318699479103,,0.0308543536812067,0.0384431118145585,0.0384431118145585,,human,UP
RNF10,,0.0316725112497806,,0.0451287142932415,,0.038400612771511,0.038400612771511,,human,UP
ANXA1,0.0380998365581035,,,,,0.0380998365581035,0.0380998365581035,0.0380998365581035,human,UP
NPC2,0.0450612194836139,,0.031099235638976,,,0.038080227561295,0.038080227561295,0.0450612194836139,human,UP
SH3BGRL3,0.0326981171965599,,0.0434362813830375,,,0.0380671992897987,0.0380671992897987,0.0326981171965599,human,UP
NCOA4,0.0342476852238178,0.0684587359428405,-0.0206938628107309,0.0696192756295204,,0.0379079584963619,0.0513532105833292,0.0342476852238178,human,UP
GPX4,0.0491509884595871,0.0212874878197908,0.0534579642117023,0.0275674983859062,,0.0378659847192466,0.0383592434227466,0.0491509884595871,human,UP
TSPAN5,,0.0312585793435573,,0.0443532578647136,,0.0378059186041355,0.0378059186041355,,human,UP
RPL10,0.0376383177936077,,,,,0.0376383177936077,0.0376383177936077,0.0376383177936077,human,UP
U2AF1,0.0375646539032459,,,,,0.0375646539032459,0.0375646539032459,0.0375646539032459,human,UP
MBNL3,,0.0353930592536926,,0.03958410769701,,0.0374885834753513,0.0374885834753513,,human,UP
DAP,,0.0192139130085706,0.0828997418284416,0.0210185553878545,0.0264199469238519,0.0373880392871797,0.0237192511558532,,human,UP
CCT4,0.0373755693435668,,,,,0.0373755693435668,0.0373755693435668,0.0373755693435668,human,UP
CA1,,0.0451255291700363,0.0236203912645578,0.0393754392862319,0.0413158237934112,0.0373592958785593,0.0403456315398216,,human,UP
ATP1B1,,,0.0518439970910549,,0.0225090309977531,0.037176514044404,0.037176514044404,,human,UP
FABP5,0.0410347133874893,,0.0330570489168167,,,0.037045881152153,0.037045881152153,0.0410347133874893,human,UP
CRYM,,,0.0482354611158371,,0.025583054870367,0.036909257993102,0.036909257993102,,human,UP
ALDOA,0.054246712476015,,0.0195356234908103,,,0.0368911679834127,0.0368911679834127,0.054246712476015,human,UP
NPTN,,,0.0367522537708282,,,0.0367522537708282,0.0367522537708282,,human,UP
GCOM1,,,0.0366389863193035,,,0.0366389863193035,0.0366389863193035,,human,UP
NIPSNAP3B,,,0.0365238189697265,,,0.0365238189697265,0.0365238189697265,,human,UP
GABARAPL2,0.0281473342329263,0.0481109991669654,0.0204320754855871,0.0491812080144882,,0.0364679042249918,0.0381291666999459,0.0281473342329263,human,UP
PRSS23,0.0363844968378543,,,,,0.0363844968378543,0.0363844968378543,0.0363844968378543,human,UP
CTSA,0.0310491248965263,,0.0416488721966743,,,0.0363489985466003,0.0363489985466003,0.0310491248965263,human,UP
MXI1,,0.0343608781695365,0.0189794488251209,0.0555588938295841,,0.0362997402747472,0.0343608781695365,,human,UP
TRIM58,,0.0340576693415641,0.0235089156776666,0.0590653494000434,0.0282838381826877,0.0362289431504905,0.0311707537621259,,human,UP
CTSW,,,0.0269841030240058,,0.0451721996068954,0.0360781513154506,0.0360781513154506,,human,UP
RAC1,0.0359316878020763,,,,,0.0359316878020763,0.0359316878020763,0.0359316878020763,human,UP
CLIC2,,0.0349165499210357,,0.0368871167302131,,0.0359018333256244,0.0359018333256244,,human,UP
MYL12B,0.03580292314291,,,,,0.03580292314291,0.03580292314291,0.03580292314291,human,UP
CMC2,,,0.0356875360012054,,,0.0356875360012054,0.0356875360012054,,human,UP
HSPA5,0.0356821306049823,,,,,0.0356821306049823,0.0356821306049823,0.0356821306049823,human,UP
AGL,,,0.0356740057468414,,,0.0356740057468414,0.0356740057468414,,human,UP
PNMA1,,,0.0397747866809368,,0.0313236974179744,0.0355492420494556,0.0355492420494556,,human,UP
SPARCL1,,,0.0355271734297275,,,0.0355271734297275,0.0355271734297275,,human,UP
AP1S2,,,0.035288643091917,,,0.035288643091917,0.035288643091917,,human,UP
NUDT4,,0.0439200028777122,0.0151528632268309,0.0466515757143497,,0.0352414806062976,0.0439200028777122,,human,UP
GSPT1,,0.0336112380027771,,0.0368135049939155,,0.0352123714983463,0.0352123714983463,,human,UP
UBA52,0.0474810898303985,,,0.0226943716406822,,0.0350877307355403,0.0350877307355403,0.0474810898303985,human,UP
PTTG1IP,0.0350383259356021,,,,,0.0350383259356021,0.0350383259356021,0.0350383259356021,human,UP
CD3E,,,,,0.0350356847047805,0.0350356847047805,0.0350356847047805,,human,UP
UCP2,,0.0347866080701351,0.0257521942257881,0.0341886617243289,0.0453498698770999,0.035019333474338,0.034487634897232,,human,UP
EPB41,,0.0306575894355773,,0.0390353128314018,,0.0348464511334896,0.0348464511334896,,human,UP
AGPAT1,,,0.0346962809562683,,,0.0346962809562683,0.0346962809562683,,human,UP
BSG,0.0158102232962846,0.0362941585481166,,0.0607465989887714,0.0259225126355886,0.0346933733671903,0.0311083355918526,0.0158102232962846,human,UP
GABARAP,0.0466247126460075,,0.0227345786988735,,,0.0346796456724405,0.0346796456724405,0.0466247126460075,human,UP
TUBB6,0.0345361866056919,,0.0536929965019226,,0.0156159549951553,0.0346150460342566,0.0345361866056919,0.0345361866056919,human,UP
DERA,,,0.0344869121909141,,,0.0344869121909141,0.0344869121909141,,human,UP
SEC62,,0.0358585119247436,,0.0330623723566532,,0.0344604421406984,0.0344604421406984,,human,UP
PSMF1,,0.0265489537268877,,0.0422545000910759,,0.0344017269089818,0.0344017269089818,,human,UP
PRDX1,0.051271803677082,0.0175091195851564,,,,0.0343904616311192,0.0343904616311192,0.051271803677082,human,UP
COX6A1,0.0343321599066257,,,,,0.0343321599066257,0.0343321599066257,0.0343321599066257,human,UP
SAT1,,,0.034284483641386,,,0.034284483641386,0.034284483641386,,human,UP
ODC1,,0.0304291024804115,,0.0381260439753532,,0.0342775732278823,0.0342775732278823,,human,UP
RNF14,,0.033274833112955,,0.0351750031113624,,0.0342249181121587,0.0342249181121587,,human,UP
MARCKSL1,0.0342095755040645,,,,,0.0342095755040645,0.0342095755040645,0.0342095755040645,human,UP
TFDP1,,0.0366407856345176,,0.0317683033645153,,0.0342045444995164,0.0342045444995164,,human,UP
LAP3,,,,,0.0340652987360954,0.0340652987360954,0.0340652987360954,,human,UP
FABP4,0.0480678752064704,,0.0199581123888492,,,0.0340129937976598,0.0340129937976598,0.0480678752064704,human,UP
SRPX,0.034002736210823,,,,,0.034002736210823,0.034002736210823,0.034002736210823,human,UP
TMEM258,0.0338675007224082,,,,,0.0338675007224082,0.0338675007224082,0.0338675007224082,human,UP
AIDA,,0.0334818437695503,,0.0341850109398365,,0.0338334273546934,0.0338334273546934,,human,UP
VWF,0.0334829874336719,,,,,0.0334829874336719,0.0334829874336719,0.0334829874336719,human,UP
PNP,0.020498277619481,0.0437663756310939,,0.0436904355883598,0.0239352714270353,0.0329725900664925,0.0338128535076975,0.020498277619481,human,UP
RHOC,0.0329561494290828,,,,,0.0329561494290828,0.0329561494290828,0.0329561494290828,human,UP
CD69,,,,,0.0327466279268264,0.0327466279268264,0.0327466279268264,,human,UP
DDB1,,0.0304540004581213,,0.0349353179335594,,0.0326946591958403,0.0326946591958403,,human,UP
FNBP1L,,0.0351080223917961,,0.0301189385354518,,0.032613480463624,0.032613480463624,,human,UP
PSMB5,0.0326118879020214,,,,,0.0326118879020214,0.0326118879020214,0.0326118879020214,human,UP
HSP90AB1,0.0325721427798271,,,,,0.0325721427798271,0.0325721427798271,0.0325721427798271,human,UP
RWDD3,,0.0325699299573898,,,,0.0325699299573898,0.0325699299573898,,human,UP
MGST3,0.0324670746922493,,,,,0.0324670746922493,0.0324670746922493,0.0324670746922493,human,UP
MXRA7,0.0415965765714645,,,,0.0233174972236156,0.03245703689754,0.03245703689754,0.0415965765714645,human,UP
ENG,0.0324404388666152,,,,,0.0324404388666152,0.0324404388666152,0.0324404388666152,human,UP
MPP1,,0.0298014171421527,,0.0496759004890918,0.017624719068408,0.0323673455665508,0.0298014171421527,,human,UP
EIF4A2,0.0322839953005313,,,,,0.0322839953005313,0.0322839953005313,0.0322839953005313,human,UP
UQCR10,0.0322675704956054,,,,,0.0322675704956054,0.0322675704956054,0.0322675704956054,human,UP
HSPB1,0.0792950168251991,0.0212285201996564,0.0156009206548333,0.0166067387908697,0.0282858703285455,0.0322034133598208,0.0212285201996564,0.0792950168251991,human,UP
SELP,,,,,0.031863909214735,0.031863909214735,0.031863909214735,,human,UP
SLC25A37,,0.0231807436794042,,0.0404583774507045,,0.0318195605650544,0.0318195605650544,,human,UP
RPL36,0.0317906215786933,,,,,0.0317906215786933,0.0317906215786933,0.0317906215786933,human,UP
PTGES3,0.0317211672663688,,,,,0.0317211672663688,0.0317211672663688,0.0317211672663688,human,UP
EIF3I,0.0316670946776866,,,,,0.0316670946776866,0.0316670946776866,0.0316670946776866,human,UP
CDC42SE2,,,0.0316586196422576,,,0.0316586196422576,0.0316586196422576,,human,UP
HYOU1,0.0315620601177215,,,,,0.0315620601177215,0.0315620601177215,0.0315620601177215,human,UP
EPAS1,0.0313283950090408,,,,,0.0313283950090408,0.0313283950090408,0.0313283950090408,human,UP
SLC38A2,0.0312991254031658,,,,,0.0312991254031658,0.0312991254031658,0.0312991254031658,human,UP
RPS27A,0.031266625970602,,,,,0.031266625970602,0.031266625970602,0.031266625970602,human,UP
GYPA,,0.040227610617876,,0.0347198769450187,0.0186832081526517,0.0312102319051822,0.0347198769450187,,human,UP
PHB2,0.0311843939125537,,,,,0.0311843939125537,0.0311843939125537,0.0311843939125537,human,UP
CSNK2B,0.0311645455658435,,,,,0.0311645455658435,0.0311645455658435,0.0311645455658435,human,UP
HK1,0.0226733069866895,0.0316950380802154,,0.0389457680284976,,0.0311047043651342,0.0316950380802154,0.0226733069866895,human,UP
ZNF185,,,0.0310958307236433,,,0.0310958307236433,0.0310958307236433,,human,UP
ANK1,,0.0320585817098617,,0.030053811147809,,0.0310561964288353,0.0310561964288353,,human,UP
GNA12,,0.0286170542240142,,0.0334706045687198,,0.031043829396367,0.031043829396367,,human,UP
APLP2,0.0309574604034423,,,,,0.0309574604034423,0.0309574604034423,0.0309574604034423,human,UP
DAB2,0.0309104267507791,,,,,0.0309104267507791,0.0309104267507791,0.0309104267507791,human,UP
AP2B1,,0.0204552076756954,,0.0412975586950778,,0.0308763831853866,0.0308763831853866,,human,UP
FURIN,,0.0300195161253213,,0.0314062163233757,,0.0307128662243485,0.0307128662243485,,human,UP
STOM,,0.0260364226996898,,0.0353629626333713,,0.0306996926665306,0.0306996926665306,,human,UP
ATP6V1F,0.0306893195956945,,,,,0.0306893195956945,0.0306893195956945,0.0306893195956945,human,UP
IL2RG,,,,,0.0306285545229911,0.0306285545229911,0.0306285545229911,,human,UP
RNF11,,0.0643943771719932,-0.0441909022629261,0.0714510381221771,,0.030551504343748,0.0643943771719932,,human,UP
IFI44,,0.0390952788293361,,0.0329411067068576,0.0195307061076164,0.03052236388127,0.0329411067068576,,human,UP
KDM7A,,0.0329020991921424,,0.0280852578580379,,0.0304936785250902,0.0304936785250902,,human,UP
ID1,0.0304902866482734,,,,,0.0304902866482734,0.0304902866482734,0.0304902866482734,human,UP
CPQ,,,0.0304867830127477,,,0.0304867830127477,0.0304867830127477,,human,UP
TUBB1,,,0.039990846067667,,0.0209611915051937,0.0304760187864303,0.0304760187864303,,human,UP
PCSK1N,,0.0284254793077707,,0.0325055755674839,,0.0304655274376273,0.0304655274376273,,human,UP
CCNI,0.0304152034223079,,,,,0.0304152034223079,0.0304152034223079,0.0304152034223079,human,UP
SERPINE1,0.0304025392979383,,,,,0.0304025392979383,0.0304025392979383,0.0304025392979383,human,UP
STAT1,,,,,0.0302884373813867,0.0302884373813867,0.0302884373813867,,human,UP
