"","logFC","AveExpr","t","P.Value","adj.P.Val","B","probe.id","symbols"
"9592_at",-1.84374008510022,11.4040835831598,-11.1500422917186,1.63242638952836e-19,1.14515829325681e-17,33.8804624786348,"9592_at","IER2"
"5534_at",1.83987583986142,6.66488245458885,17.3219779044341,1.52212249453273e-32,7.79478929450213e-29,63.3977066639359,"5534_at","PPP3R1"
"10403_at",1.7990716614137,6.3282587857248,7.02641608808936,2.20575201341749e-10,8.17637065559967e-10,13.177154138038,"10403_at","NDC80"
"155465_at",1.79894112043842,8.25709655503547,6.58539896414266,1.84565524713182e-09,5.78433324391804e-09,11.0968319768947,"155465_at","AGR3"
"4001_at",1.7870304586363,7.62122438677845,7.92990224327684,2.50136520592209e-12,1.42963071646507e-11,17.5753644187604,"4001_at","LMNB1"
"29070_at",1.78135899861246,6.43998762820609,10.1679841340603,2.59016561008506e-17,7.20882504850303e-16,28.8828056540259,"29070_at","CCDC113"
"84078_at",1.7774315816758,5.91941262574039,10.7600416822751,1.21697584467937e-18,5.62720839783572e-17,31.8989332800745,"84078_at","KBTBD7"
"4675_at",1.77452887987163,7.57045544700555,7.5178607029144,1.96463982787725e-11,9.19015351318511e-11,15.5500288523914,"4675_at","NAP1L3"
"201283_at",1.77227164300029,5.20893697348905,9.47578751463919,9.2608651448497e-16,1.51517221746886e-14,25.3560688072502,"201283_at","AMZ2P1"
"3832_at",1.76651818918188,5.76091336249975,6.38996779655334,4.65494392371038e-09,1.35945068909728e-08,10.1923862653391,"3832_at","KIF11"
"8395_at",1.7630104222503,8.07200714383054,6.5157384135042,2.56974772851166e-09,7.84598486672125e-09,10.7731332498479,"8395_at","PIP5K1B"
"8564_at",1.75064226304282,7.43544873016718,4.80767202123558,5.12095456641768e-06,9.62098810772263e-06,3.39134342093836,"8564_at","KMO"
"5047_at",-1.74882306503601,10.0090230926164,-2.38902887012033,0.0186788786055832,0.0238450797305725,-4.28531806513028,"5047_at","PAEP"
"53340_at",1.73321397508975,7.2547511665381,10.2877469395276,1.39471990098420e-17,4.26339756989071e-16,29.493330220818,"53340_at","SPA17"
"85457_at",1.72351794799283,7.64665659211468,10.3937009259969,8.06678732403821e-18,2.73576277393375e-16,30.0333535675893,"85457_at","CIPC"
"1521_at",-1.72070569517665,8.62523870700571,-5.79634845812922,7.19491541603693e-08,1.7328706335344e-07,7.52214250458936,"1521_at","CTSW"
"23234_at",1.72034039558925,7.57292394587957,8.62448836744965,7.36296482831175e-14,6.51503116817011e-13,21.0445634625053,"23234_at","DNAJC9"
"100505967_at",1.71683254262988,5.57159041912244,6.05680545742971,2.19511406875634e-08,5.71198127342541e-08,8.67853662637873,"100505967_at","LINC00645"
"54443_at",1.71403179359914,5.78492467608591,6.64581284058202,1.38365684109151e-09,4.43064354117844e-09,11.3787018542962,"54443_at","ANLN"
"126231_at",1.7066798426974,7.18787204179062,11.5535684751582,2.05745552222964e-20,2.19504786027875e-18,35.9233346342779,"126231_at","ZNF573"
"55872_at",1.70253594293086,6.6843089212697,5.27278528043819,7.24926394751005e-07,1.51570810146775e-06,5.27933715372348,"55872_at","PBK"
"9397_at",1.70216325970243,6.38496072573574,11.2446743531017,1.00359923212433e-19,7.78701767834648e-18,34.3603031063295,"9397_at","NMT2"
"23770_at",-1.70209854971992,7.32614775936405,-11.5627984396754,1.9624632628122e-20,2.15537655342366e-18,35.9699556314833,"23770_at","FKBP8"
"64149_at",1.69209682120296,5.9473740701362,12.7890745989832,3.8789983359521e-23,1.49919626252156e-20,42.1090565179343,"64149_at","C17orf75"
"9126_at",1.6886783125821,6.54449907096341,12.3459338203164,3.63102743246894e-22,9.41493239578402e-20,39.9043969196385,"9126_at","SMC3"
"114876_at",1.68723515842198,8.17841244653668,12.6023437315325,9.93380960593402e-23,3.28200251561214e-20,41.182173028662,"114876_at","OSBPL1A"
"51473_at",1.6841384339469,7.49273037715234,8.72512516077814,4.40001967932342e-14,4.19795077369636e-13,21.5515813861972,"51473_at","DCDC2"
"100507043_at",1.68383636106036,7.81194874430229,6.8272388665264,5.79169548086977e-10,1.98456156289957e-09,12.2312671946763,"100507043_at","TUNAR"
"5179_at",1.67263609452212,8.13606153060821,3.44062791207615,0.000834177681083759,0.00123142804982125,-1.45084692487023,"5179_at","PENK"
"90865_at",1.67085752209071,6.63012412590168,9.64397189993871,3.8862263636551e-16,7.21717686610255e-15,26.2121490968917,"90865_at","IL33"
"25975_at",1.66878609530096,8.03286706681425,7.32996108400492,4.98083804638459e-11,2.132235873399e-10,14.6367233911438,"25975_at","EGFL6"
"891_at",1.66731336204714,7.00843779910501,6.15992310373325,1.3633310741758e-08,3.67018973891669e-08,9.14311379280683,"891_at","CCNB1"
"55153_at",1.66565364267739,8.01928770163366,13.0458763041097,1.0698429561598e-23,5.41876133902699e-21,43.3784263581796,"55153_at","SDAD1"
"9787_at",1.66251513298273,6.35233951298054,5.51292967340989,2.54646180318107e-07,5.66544190033247e-07,6.29368420688421,"9787_at","DLGAP5"
"11013_at",1.65823183928341,8.62774633458798,4.86766746485459,4.00189625188828e-06,7.63124584096813e-06,3.62883929575945,"11013_at","TMSB15A"
"79959_at",1.65379352538558,5.73204230321152,12.9217396999318,1.99250063770432e-23,9.49171699133378e-21,42.7656080130939,"79959_at","CEP76"
"4316_at",1.65368043011422,9.83573128190602,3.16324608899287,0.00204106576795566,0.00288737508223783,-2.28177304946137,"4316_at","MMP7"
"440515_at",1.64975307456276,6.24626413045903,9.56133699255797,5.95473327012467e-16,1.0444652700298e-14,25.7914201334596,"440515_at","ZNF506"
"2346_at",1.64642423445223,6.25363272867385,7.63860288863084,1.07700014426775e-11,5.35467741630598e-11,16.1404841458567,"2346_at","FOLH1"
"55329_at",1.63896125084551,6.03451450070368,8.87004852829172,2.09341771551419e-14,2.1889519389787e-13,22.2832307464158,"55329_at","MNS1"
"55228_at",1.63853891461369,7.51867314063715,6.38912123254566,4.67352454543668e-09,1.36448798159528e-08,10.18849372884,"55228_at","PNMA8A"
"23705_at",1.63522348863904,8.12860516653811,7.37725998121533,3.94340283340132e-11,1.72525979580078e-10,14.8659578934312,"23705_at","CADM1"
"101927057_at",1.63502075886225,6.4067532094415,7.14231661229217,1.25255165993645e-10,4.90297500518598e-10,13.7320016934928,"101927057_at","LOC101927057"
"57552_at",1.62491679667404,5.72771678109629,8.61533620807502,7.71558661431296e-14,6.79475822044655e-13,20.998499852083,"57552_at","NCEH1"
"84455_at",1.6212084617175,6.36623596797033,11.2330257827518,1.0655075745935e-19,8.20520945788464e-18,34.301261275887,"84455_at","EFCAB7"
"64105_at",1.6121535333227,5.9511088743784,6.54585504206635,2.22750050538767e-09,6.87584694881871e-09,10.9129043698373,"64105_at","CENPK"
"161582_at",1.61133174166372,5.70930481296975,10.0761683560753,4.16349672005869e-17,1.08376293023148e-15,28.4147129078911,"161582_at","DNAAF4"
"2888_at",1.604537608799,4.79264973058234,8.26393693093868,4.62160393197483e-13,3.19719469579779e-12,19.2364129571144,"2888_at","GRB14"
"55165_at",1.60151557138082,6.25035965465418,5.97267215685174,3.22926360525018e-08,8.18767615917126e-08,8.30226707408494,"55165_at","CEP55"
"7272_at",1.6011011259626,5.63216848031891,6.21457627081875,1.05771120640075e-08,2.90820890629704e-08,9.39082000312647,"7272_at","TTK"
"6813_at",-1.60093818074235,8.30608556771735,-11.3316339223157,6.42074339101644e-20,5.34644339925125e-18,34.8008492233018,"6813_at","STXBP2"
"66002_at",-1.59899049603418,7.0637010274022,-13.570892941289,7.83945641026798e-25,5.95907324800286e-22,45.9530915714991,"66002_at","CYP4F12"
"5589_at",-1.59498237445488,10.1879731293669,-12.7437271072433,4.87275606256279e-23,1.81479154882793e-20,41.8842564060734,"5589_at","PRKCSH"
"388942_at",-1.59194980209499,6.06259881582312,-9.94080581952963,8.38215175775386e-17,1.9622856754952e-15,27.7246450701912,"388942_at","LINC01913"
"54069_at",1.59183255876762,7.31896672577618,10.6385051740726,2.27842501368631e-18,9.43574297648982e-17,31.2803620016707,"54069_at","MIS18A"
"1363_at",1.58953828511755,6.43837698181617,8.09215593168378,1.103345852556e-12,6.87167419998693e-12,18.3802970951187,"1363_at","CPE"
"130733_at",1.58412831657978,6.87119153739598,5.67338730850483,1.24964476953626e-07,2.90949345978412e-07,6.98518688285978,"130733_at","TMEM178A"
"1469_at",-1.58356027994959,6.87752946563043,-4.09735660226114,8.24998185422815e-05,0.000135215737159553,0.730631547809251,"1469_at","CST1"
"8910_at",1.57431869815492,7.64665541866194,8.08384018613753,1.15071145844382e-12,7.11475204188448e-12,18.338952346162,"8910_at","SGCE"
"200728_at",1.56966039469971,6.14663061839315,13.9956686189678,9.66059462364977e-26,1.31925080180561e-22,48.0146582910427,"200728_at","TMEM17"
"64431_at",1.56952970201298,7.14472798445898,10.2422085082411,1.76483561601199e-17,5.24686397073869e-16,29.2611962056851,"64431_at","ACTR6"
"57103_at",1.56871148176011,6.59629007015194,11.2973247095287,7.65767006675605e-20,6.17557927745791e-18,34.6270814856835,"57103_at","TIGAR"
"1499_at",1.56841895321314,8.74886022142556,11.4215122885819,4.04836857000381e-20,3.71868976627614e-18,35.2557636215242,"1499_at","CTNNB1"
"55783_at",1.56832861479676,7.58584893307313,9.94806149948223,8.07359088225414e-17,1.9052930372361e-15,27.7616311646389,"55783_at","CMTR2"
"983_at",1.56695968388376,7.59239730560781,6.24959480725872,8.9850887165596e-09,2.5071592054217e-08,9.55006085896287,"983_at","CDK1"
"8815_at",-1.56545644661532,11.1688258427857,-12.1195225151604,1.14553713734355e-21,2.23555917877218e-19,38.7715714180474,"8815_at","BANF1"
"5929_at",1.56430982035721,6.10876930128524,13.5873415540798,7.2263901181103e-25,5.92101500717485e-22,46.0332894819896,"5929_at","RBBP5"
"5366_at",1.55916981206076,6.36880568041986,5.91692982569103,4.16489184224313e-08,1.03990302896768e-07,8.05438485097229,"5366_at","PMAIP1"
"115106_at",1.55489575279119,7.85990846373785,8.90212307307366,1.77570079410919e-14,1.90636556952477e-13,22.4453817659673,"115106_at","HAUS1"
"7341_at",1.55330020637324,6.37782737622477,10.1076351499483,3.53844586857387e-17,9.47470917279309e-16,28.5751367188947,"7341_at","SUMO1"
"57678_at",1.5521159650737,6.18661064859364,13.7031069494002,4.07730272517558e-25,3.79633950102257e-22,46.5968955157564,"57678_at","GPAM"
"6016_at",1.54916592039509,6.64444447053764,12.8008248833736,3.65650296245551e-23,1.44038089774882e-20,42.1672747963956,"6016_at","RIT1"
"2146_at",1.54217739170685,6.95301791444252,6.9057247708427,3.96354866086765e-10,1.40247591586134e-09,12.6028024423264,"2146_at","EZH2"
"59277_at",1.54205807710875,6.25982817781908,6.70930353681882,1.02113480604978e-09,3.3601486533532e-09,11.6760376014087,"59277_at","NTN4"
"121457_at",1.53830546727996,5.89224479001418,13.3739438204026,2.08288899808622e-24,1.40916313964967e-21,44.9905984752127,"121457_at","IKBIP"
"51130_at",1.53357793657356,8.15488627403063,10.2776472052843,1.46945551180483e-17,4.42001860555214e-16,29.4418478931429,"51130_at","ASB3"
"1675_at",-1.5329672554256,8.79891583374019,-3.3679420953474,0.00105982125016053,0.00154625202908036,-1.67403162033748,"1675_at","CFD"
"203427_at",1.53292330359366,5.96876558138718,8.65407871422789,6.32915717599116e-14,5.7081688881278e-13,21.1935475837816,"203427_at","SLC25A43"
"80006_at",1.52895016638477,5.28738890469068,9.07297251641994,7.38089096180124e-15,8.91451476777928e-14,23.3103129271898,"80006_at","TRAPPC13"
"374618_at",1.52565393872589,4.51669879500053,14.4156626054025,1.24273981661795e-26,2.31420749123655e-23,50.0329287400593,"374618_at","TEX9"
"5723_at",1.52352089930069,6.05618674578413,7.58810246301017,1.38528436966425e-11,6.70672773060801e-11,15.8932007639993,"5723_at","PSPH"
"5544_at",-1.52219324216305,8.19797126048289,-11.8511477801805,4.49397544973742e-21,6.57532807945867e-19,37.4236999123382,"5544_at","PRB3"
"54841_at",1.51712881371567,6.94379899466537,10.2362693920548,1.81985195156116e-17,5.39476807174803e-16,29.2309201567938,"54841_at","BIVM"
"8836_at",1.51650599608283,7.45412664893151,7.30552688815373,5.618587658941e-11,2.38283953635088e-10,14.5184847907292,"8836_at","GGH"
"50484_at",1.5142938936299,7.08647991538526,9.47738359545427,9.18489587593599e-16,1.50635233885246e-14,25.3641888326275,"50484_at","RRM2B"
"55319_at",1.51417553005425,4.48353831590423,11.5102232363421,2.56901376600991e-20,2.61809343198741e-18,35.7043275843383,"55319_at","TMA16"
"9659_at",1.51364586603903,5.30265546058813,8.5890619577244,8.82420592938725e-14,7.6235779948363e-13,20.8663033564491,"9659_at","PDE4DIP"
"23333_at",1.51342003371155,8.23596099116327,8.53331201942356,1.17301778953657e-13,9.71224591789295e-13,20.5860245208971,"23333_at","DPY19L1"
"10210_at",1.51251432613458,7.48509588200152,10.105692133575,3.57416642137231e-17,9.54540090943812e-16,28.5652308339947,"10210_at","TOPORS"
"64854_at",1.50879740924667,6.15353121471238,12.2441181292094,6.08417838260433e-22,1.34586403093808e-19,39.3954808264803,"64854_at","USP46"
"6649_at",-1.50871362911968,7.45167840027384,-8.17927891516604,7.09958817689879e-13,4.6671362071757e-12,18.8140200583477,"6649_at","SOD3"
"64946_at",1.50679267320082,5.85923088171259,6.60221892209948,1.70356092723398e-09,5.37727792969782e-09,11.1752029635056,"64946_at","CENPH"
"10112_at",1.5033972728735,7.76850589849605,4.82528883325128,4.76414287780828e-06,8.98855141466563e-06,3.46088742203741,"10112_at","KIF20A"
"114801_at",1.49901000186333,9.092104005998,9.07266043161645,7.39274816235274e-15,8.92357415189355e-14,23.3087312524551,"114801_at","TMEM200A"
"5321_at",1.49671787232463,7.46608598755027,5.7102716981102,1.05954775453889e-07,2.49325401539053e-07,7.14562809763386,"5321_at","PLA2G4A"
"9383_at",1.4965504236877,7.26254161589049,8.38273732800896,2.52679997801267e-13,1.89523876783638e-12,19.8306224055298,"9383_at","TSIX"
"133690_at",1.49615835351637,6.74615216581379,6.73526392033004,9.01575853638301e-10,2.98929747263305e-09,11.797934851293,"133690_at","CAPSL"
"79624_at",1.49154276426006,9.03214743479138,7.74129218882917,6.44692558059586e-12,3.35942059508842e-11,16.6447057908811,"79624_at","ARMT1"
"29079_at",1.49106249050003,7.25905318778782,11.8185502046742,5.30742014601163e-21,7.39187313000868e-19,37.2596316898168,"29079_at","MED4"
"972_at",-1.48740587682959,9.6304642769869,-9.57445194872786,5.56484152429063e-16,9.84041766018874e-15,25.8581810226906,"972_at","CD74"
"93663_at",1.48452438947583,7.30394276409742,10.7186447001273,1.50670412263257e-18,6.66202877704368e-17,31.6882864200474,"93663_at","ARHGAP18"
"1047_at",1.48434581127158,4.93913126015561,7.05910598280437,1.88091442854597e-10,7.08898825286764e-10,13.3333302728614,"1047_at","CLGN"
"56849_at",1.47691324426181,8.69812653851027,7.43511753499492,2.96173669790669e-11,1.33278151405801e-10,15.1469832918222,"56849_at","TCEAL7"
"AFFX-HUMRGE/M10098_3_at",1.47358855412893,11.6400895694165,7.1872268441293,1.00514442943651e-10,4.02610932273508e-10,13.947830796681,"AFFX-HUMRGE/M10098_3_at",NA
"29028_at",1.47283576597728,5.80381440421168,8.63134864139738,7.10922132872768e-14,6.33223640976063e-13,21.0790969583238,"29028_at","ATAD2"
"1843_at",-1.47082168676793,8.51680982181457,-6.62571340991679,1.52301069600781e-09,4.84506151530112e-09,11.2848093034872,"1843_at","DUSP1"
"81831_at",1.47008567590537,6.66110001925527,10.0075120144917,5.9374270729469e-17,1.47695981332556e-15,28.0646967175956,"81831_at","NETO2"
"10438_at",1.47003890429384,5.69008992743844,7.90831226136331,2.78842306618002e-12,1.57567056793466e-11,17.4685491432297,"10438_at","C1D"
"28965_at",1.46962537310901,5.42200127657183,7.97332520879894,2.01000500084721e-12,1.17335259154615e-11,17.7904095450235,"28965_at","SLC27A6"
"51163_at",1.46782046549205,6.63797799178888,12.2979784038675,4.62988865902902e-22,1.12837631498859e-19,39.664801752439,"51163_at","DBR1"
"9015_at",1.4656508238054,5.09268623408102,10.627744422801,2.40855902020358e-18,9.86738459397005e-17,31.2255749682496,"9015_at","TAF1A"
"10637_at",-1.46552246056327,8.27542510609953,-2.89088841415404,0.00466972072946912,0.00635451799790377,-3.04122564960543,"10637_at","LEFTY1"
"56992_at",1.46458215841811,5.70830186009187,5.82879082985533,6.21394833354588e-08,1.51189592189516e-07,7.66479876046582,"56992_at","KIF15"
"2149_at",1.46431118336967,6.86972712294762,7.06435349863004,1.83338282215592e-10,6.9276911509024e-10,13.3584239532794,"2149_at","F2R"
"134492_at",1.46004961571844,8.48483604065276,11.478380076674,3.02442228125987e-20,2.9784743273715e-18,35.5433656874533,"134492_at","NUDCD2"
"3561_at",-1.4589121957083,7.6202432945401,-9.10424746930885,6.28400126167631e-15,7.74031760939131e-14,23.4688472040387,"3561_at","IL2RG"
"6241_at",1.45864585174276,8.43754085373726,4.85069170985196,4.29182139211444e-06,8.14317056280773e-06,3.56145101829199,"6241_at","RRM2"
"51808_at",1.45824525981655,6.68307377421959,13.8065469321714,2.44797599698352e-25,2.50721701611052e-22,47.0992564171221,"51808_at","PHAX"
"493812_at",1.45681335793057,4.47074826762219,18.1100241677496,4.4955318608133e-34,3.06954915456332e-30,66.844325025444,"493812_at","HCG11"
"8038_at",1.45637399404424,7.50227308446199,5.29280398943097,6.64989126010021e-07,1.39594560946805e-06,5.36291426806317,"8038_at","ADAM12"
"9582_at",1.45559425567387,6.68786936175774,5.26802652898485,7.3993311451587e-07,1.54456230691359e-06,5.25949648149162,"9582_at","APOBEC3B"
"81555_at",1.45493278018951,8.09996602673443,11.6469828142402,1.2754552540021e-20,1.52786113584673e-18,36.3949339632401,"81555_at","YIPF5"
"3164_at",-1.45238902747196,8.1281003133325,-5.75700034118976,8.59038533918533e-08,2.04515868535416e-07,7.34966668125404,"3164_at","NR4A1"
"25934_at",1.45222498915148,8.45205681375943,8.56994994014521,9.72907396511506e-14,8.29394224614296e-13,20.7701846657061,"25934_at","NIPSNAP3A"
"91687_at",1.45222150022993,5.06214178142624,14.0724421894337,6.63076632114524e-26,9.70175838016708e-23,48.3851119793018,"91687_at","CENPL"
"57633_at",1.4483897118133,5.17515256223769,5.62266924149364,1.56663707775543e-07,3.59321396268528e-07,6.76546738807049,"57633_at","LRRN1"
"89890_at",1.44792121908706,6.71354400501146,9.6796481887539,3.2321576560094e-16,6.22251103624968e-15,26.3938471831801,"89890_at","KBTBD6"
"84298_at",1.44765650769374,6.81833830101829,11.5473141272563,2.12442976254221e-20,2.25475747439972e-18,35.8917407046507,"84298_at","LLPH"
"85403_at",1.44681767236849,6.67766487936913,10.5616915935059,3.38732442389946e-18,1.31662150852289e-16,30.8892140679991,"85403_at","EAF1"
"6674_at",1.44622519692473,5.67322565087071,7.53717320846178,1.78483938769965e-11,8.4396699025022e-11,15.6442898505382,"6674_at","SPAG1"
"23536_at",1.44539409176709,6.90694709635728,13.5705014893355,7.85466596836932e-25,5.95907324800286e-22,45.9511826292512,"23536_at","ADAT1"
"2729_at",1.4451663913073,8.71407091934036,5.7393366026335,9.30021677365433e-08,2.20525587044177e-07,7.27243745273085,"2729_at","GCLC"
"134728_at",1.4451166904035,4.81504122732571,16.5617859450036,4.83986615901436e-31,1.982796368025e-27,60.0075267670518,"134728_at","IRAK1BP1"
"1368_at",1.44507506177136,7.52580171350823,4.37097146245164,2.91931399992113e-05,5.03021769636478e-05,1.72112886325112,"1368_at","CPM"
"2122_at",1.44424641613407,9.38154177688949,7.3143319717696,5.379938596856e-11,2.28778622001242e-10,14.5610787095444,"2122_at","MECOM"
"11179_at",1.44336478857253,6.39654320150907,10.7216372081597,1.48362037540862e-18,6.60758808110047e-17,31.7035153684337,"11179_at","ZNF277"
"5761_at",-1.44179274228026,6.64903498806112,-12.2419511789178,6.15144140602413e-22,1.34586403093808e-19,39.3846403856404,"5761_at","PTMAP4"
"3099_at",1.43842261497269,7.00572623874282,7.03464261317983,2.11911788810604e-10,7.88090247276037e-10,13.2164323905135,"3099_at","HK2"
"100303755_at",1.43835187749966,7.32295821621515,11.6933553170725,1.00615188058806e-20,1.24909182557369e-18,36.6288408836411,"100303755_at","PET117"
"22911_at",1.4373751093332,7.17227167180131,11.0018195004212,3.50031521910845e-19,2.11505772708606e-17,33.1280681692266,"22911_at","WDR47"
"10631_at",1.4363919304259,7.30370369214732,4.00702346495667,0.000115177697227867,0.000185786278448352,0.413719855947806,"10631_at","POSTN"
"10125_at",1.43607769454209,6.54147344370533,6.61320632067011,1.61663454864728e-09,5.11777305777318e-09,11.2264416469235,"10125_at","RASGRP1"
"51809_at",1.43606427442073,8.51525627245035,8.63661735142462,6.92027942512296e-14,6.17668861630583e-13,21.1056217566869,"51809_at","GALNT7"
"7791_at",-1.43399848931198,10.1290363811724,-10.0996575904607,3.68742153368217e-17,9.8094990514215e-16,28.5344655295022,"7791_at","ZYX"
"2162_at",1.4325576198795,8.62974302990792,5.77126864735347,8.05608580500943e-08,1.92533965266379e-07,7.41213971265709,"2162_at","F13A1"
"51441_at",1.43089813578205,9.49854705314868,10.9043138739448,5.78421196995071e-19,3.14666920365407e-17,32.6326276440295,"51441_at","YTHDF2"
"84142_at",1.43069394817672,6.18960407699772,12.901020715923,2.21073592455834e-23,1.02919806087848e-20,42.6631809348352,"84142_at","ABRAXAS1"
"1407_at",1.42905959559342,7.75052807586052,8.84809488589108,2.34297319641027e-14,2.41294434164243e-13,22.1722899623746,"1407_at","CRY1"
"92104_at",1.42733379616961,4.71400964084561,13.9294983142306,1.3368908907416e-25,1.49825327558827e-22,47.6948320200453,"92104_at","TTC30A"
"178_at",1.42655895479835,8.24479198519933,9.22469096890936,3.3802094590558e-15,4.53142739262428e-14,24.0799034510842,"178_at","AGL"
"26278_at",1.42473410270292,7.50385651613459,9.08430022994751,6.96311892398674e-15,8.49508803090794e-14,23.3677268525666,"26278_at","SACS"
"493869_at",1.42335108932333,8.34158748061605,9.23429237781731,3.21709038812242e-15,4.3641642059801e-14,24.1286485442734,"493869_at","GPX8"
"8900_at",1.42295890892139,6.58261937832644,7.12675129601151,1.35168260009855e-10,5.26485384681852e-10,13.6573047832586,"8900_at","CCNA1"
"57104_at",-1.42000351964871,8.46226940071302,-13.7069160917912,4.00133694388677e-25,3.79633950102257e-22,46.615415628177,"57104_at","PNPLA2"
"79184_at",1.41916310583476,7.10397035005935,10.3558031143323,9.81171154927567e-18,3.18120599721953e-16,29.8402124855416,"79184_at","BRCC3"
"6522_at",-1.41717071106059,8.16647173322085,-11.0625088151443,2.56105240315405e-19,1.65490843615797e-17,33.4362479199284,"6522_at","SLC4A2"
"25950_at",1.41677496315596,8.07801936965815,8.48262784111339,1.51911711879132e-13,1.22077658145632e-12,20.3314844439294,"25950_at","RWDD3"
"151246_at",1.41665072744114,6.4456130008518,7.97753243829637,1.96783450030665e-12,1.15267720629916e-11,17.8112600265081,"151246_at","SGO2"
"10196_at",1.41593495317215,6.54045771377789,9.17333875559454,4.40349291377053e-15,5.69811426694097e-14,23.8192764720267,"10196_at","PRMT3"
"100287896_at",1.41554934931287,5.39282119394559,11.3654322430808,5.39808127294972e-20,4.66558214325325e-18,34.971968824809,"100287896_at","LIPT2-AS1"
"10464_at",1.41456962730369,6.97696347459235,8.86852410042152,2.10985544726624e-14,2.2029316804301e-13,22.275526002054,"10464_at","PIBF1"
"4232_at",1.41119785010516,9.57927941938503,5.40839640052339,4.02694680210414e-07,8.71045177342147e-07,5.84903009876359,"4232_at","MEST"
"28982_at",1.41084556823472,7.13237805987103,11.437345645908,3.73261494980254e-20,3.4912732708564e-18,35.335857325447,"28982_at","FLVCR1"
"29982_at",1.41053371539169,6.56225787778896,8.06060953171349,1.29402330950601e-12,7.89126926821113e-12,18.2235032635808,"29982_at","NRBF2"
"51203_at",1.40480121141993,7.35955879299224,5.46545526162907,3.13738584220437e-07,6.89625620685849e-07,6.09115831579627,"51203_at","NUSAP1"
"55120_at",1.40359230511993,8.50862673184347,7.37347660333528,4.01782811489247e-11,1.75332746283463e-10,14.8476048201691,"55120_at","FANCL"
"8458_at",1.40273355895137,6.10307077287068,8.92621905966388,1.56908391232505e-14,1.71145446539224e-13,22.5672472723626,"8458_at","TTF2"
"55536_at",1.40219095526698,7.05341637225069,7.22033077663193,8.5441244654907e-11,3.48155650589042e-10,14.1072098837761,"55536_at","CDCA7L"
