gene_symbol,logfc_dz:769,logfc_dz:768,logfc_dz:548,logfc_dz:853,logfc_dz:855,logfc_dz:891,logfc_dz:892,logfc_dz:854,logfc_dz:543,logfc_dz:767,logfc_dz:542,logfc_dz:465,logfc_dz:852,logfc_dz:547,logfc_dz:549,logfc_dz:545,mean_logfc,median_logfc,common_experiment,organism,signature_type
TSTD2,,,,,,0.0237805191427469,,,,,,,,,,,0.0237805191427469,0.0237805191427469,,human,UP
PDLIM4,,,,,,,,,,,,,,,,0.0237747449427843,0.0237747449427843,0.0237747449427843,,human,UP
EFNB2,,,,,,0.0137403113767504,0.0338090099394321,,,,,,,,,,0.0237746606580913,0.0237746606580913,,human,UP
ARAP2,,,,,,,,,,,,,,0.0237726643681526,,,0.0237726643681526,0.0237726643681526,,human,UP
ATP6V1H,,,,,,,,,,,,,,,,0.0237701851874589,0.0237701851874589,0.0237701851874589,,human,UP
TMEM184C,,0.0220939069986343,,,,,,,0.0331232324242591,0.019495278596878,0.0203327555209398,,,,,,0.0237612933851778,0.021213331259787,,human,UP
CTNNB1,,,,,,,,,,,,0.0194768663495779,,,,0.0280351117253303,0.0237559890374541,0.0237559890374541,,human,UP
OFD1,,,,,,,,,,0.0281179472804069,0.0193262621760368,,,,,,0.0237221047282218,0.0237221047282218,,human,UP
PYGB,,,,,,,,,,,,,,,,0.0236817877739667,0.0236817877739667,0.0236817877739667,,human,UP
CES2,,0.0275098457932472,,,,,,,0.0198230184614658,,,,,,,,0.0236664321273565,0.0236664321273565,,human,UP
YY1AP1,,,,,,,,,,,,,,,,0.0236546900123357,0.0236546900123357,0.0236546900123357,,human,UP
PSMD4,,,,,,,,,,,,,0.0236484874039888,,,,0.0236484874039888,0.0236484874039888,,human,UP
WDR45B,,,,,,,,,,,,,0.0236144755035638,,,,0.0236144755035638,0.0236144755035638,,human,UP
OXTR,,,,,,,,,,,,,,0.0236039981245994,,,0.0236039981245994,0.0236039981245994,,human,UP
ARFGAP2,,0.0270516593009233,,,,,,,0.019973887130618,,,,,,,,0.0235127732157707,0.0235127732157707,,human,UP
SLC17A6,0.0218250602483749,,,,,,,,0.0251673031598329,,,,,,,,0.0234961817041039,0.0234961817041039,0.0218250602483749,human,UP
PAX8,,,,,,,,,,,,,,,,0.0234908983111381,0.0234908983111381,0.0234908983111381,,human,UP
CLDN1,,,,,,,,,,,,,,0.0234882459044456,,,0.0234882459044456,0.0234882459044456,,human,UP
EFR3A,,,,,,,,,,,,,0.0234830547124147,,,,0.0234830547124147,0.0234830547124147,,human,UP
CDH5,,,,,,,,,,,,,,0.0234602224081754,,,0.0234602224081754,0.0234602224081754,,human,UP
FSTL1,,,,,0.0234570633620023,,,,,,,,,,,,0.0234570633620023,0.0234570633620023,,human,UP
RPS25,,0.0246048085391521,0.0256810970604419,0.0171388704329729,,,,0.0171925332397222,,,,0.0326451808214187,,,,,0.0234524980187416,0.0246048085391521,,human,UP
GSTM5,,0.0259924512356519,,,,,,,0.0203312914818525,,,,,,,0.0240068566054105,0.0234435331076383,0.0240068566054105,,human,UP
EFCC1,,,,,,,0.0234257783740758,,,,,,,,,,0.0234257783740758,0.0234257783740758,,human,UP
NUDT2,,,,,,,,,,,,,,,,0.0233786925673484,0.0233786925673484,0.0233786925673484,,human,UP
FAS,,,,,,,,,,,,,,0.0233745146542787,,,0.0233745146542787,0.0233745146542787,,human,UP
HNRNPR,,,,,,0.0233653727918863,,,,,,,,,,,0.0233653727918863,0.0233653727918863,,human,UP
RPS11,,0.0397243052721023,0.0252034235745668,-0.0266372412443161,,,0.058487381786108,0.0230085141956806,,0.0135207707062363,0.0168661717325449,0.0365741401910781,,,,,0.0233434332767501,0.0241059688851237,,human,UP
IFI6,,0.069156564772129,,-0.0173416156321764,,,,,0.064557135105133,,,,,,,-0.0230077244341373,0.023341089952737,0.0236077597364783,,human,UP
XRCC1,0.025822851806879,,,,,,,,0.0208374764770269,,,,,,,,0.0233301641419529,0.0233301641419529,0.025822851806879,human,UP
SUB1,,,0.0233158338814973,,,,,,,,,,,,,,0.0233158338814973,0.0233158338814973,,human,UP
NACA,,,,,0.0268697682768106,0.0167318060994148,0.020770763978362,0.0232391599565744,,,,0.0291590765118598,0.0231166295707225,,,,0.023314534065624,0.0231778947636485,,human,UP
PITPNM1,,,,,,,,,,,,0.0232798587530851,,,,,0.0232798587530851,0.0232798587530851,,human,UP
PMPCA,,0.0292090587317943,,,,,,,0.0173108205199241,,,,,,,,0.0232599396258592,0.0232599396258592,,human,UP
SCN8A,,0.018113000318408,,,,,,,0.0283829756081104,,,,,,,,0.0232479879632592,0.0232479879632592,,human,UP
HEATR6,0.0232162643224,,,,,,,,,,,,,,,,0.0232162643224,0.0232162643224,0.0232162643224,human,UP
UBAP2,0.0235872752964496,,,,,,,,0.0315409116446971,,0.0144526809453964,,,,,,0.0231936226288477,0.0235872752964496,0.0235872752964496,human,UP
EEF1G,,0.0241825673729181,-0.0356743410229682,,0.040489163249731,,0.0228402893990278,0.051740638911724,,0.0184942372143268,0.0216285679489374,0.0204058326780796,0.0445967800915241,,,,0.0231893039825889,0.0228402893990278,,human,UP
CXCL2,,,,,,,,,,,,,,0.023185821250081,,,0.023185821250081,0.023185821250081,,human,UP
HTR5A,,,,,,,,,,,,,,,,0.0231750048696994,0.0231750048696994,0.0231750048696994,,human,UP
SLC35E3,,,,,,,,,,0.0247141737490892,0.0215570628643035,,,,,,0.0231356183066964,0.0231356183066964,,human,UP
WDR91,,,,,,,0.0231046490371227,,,,,,,,,,0.0231046490371227,0.0231046490371227,,human,UP
SYT13,,,,0.0231029149144887,,,,,,,,,,,,,0.0231029149144887,0.0231029149144887,,human,UP
ASGR1,,,,,,,,,,,,,,,,0.023081811144948,0.023081811144948,0.023081811144948,,human,UP
SLC17A7,0.0380812138319015,0.0192093979567289,,-0.0473388880491256,0.036212470382452,,,,0.0518160872161388,,,0.0463686771690845,0.01707274466753,,,,0.0230602433106728,0.036212470382452,0.0380812138319015,human,UP
BAG3,,,,0.0295014306902885,0.0151080042123794,,,0.0375513359904289,,,-0.0178312808275222,,0.0509229078888893,,,,0.0230504795908927,0.0295014306902885,,human,UP
GOLGB1,0.0216146577149629,,,,,,,,0.024459833279252,,,,,,,,0.0230372454971075,0.0230372454971075,0.0216146577149629,human,UP
HNRNPH1,,,,,,0.0230338089168071,,,,,,,,,,,0.0230338089168071,0.0230338089168071,,human,UP
PCBP2,,,,,,0.0244524683803319,0.0216036774218082,,,,,,,,,,0.0230280729010701,0.0230280729010701,,human,UP
CAMTA1,,,,,,,,,,,,0.0230237711220979,,,,,0.0230237711220979,0.0230237711220979,,human,UP
CYP27A1,,0.0272936467081308,,,,,,,0.0186892673373222,,,,,,,,0.0229914570227265,0.0229914570227265,,human,UP
SCRIB,,0.0258427094668149,,,,,,,,0.0200664941221475,,,,,,,0.0229546017944812,0.0229546017944812,,human,UP
PRMT7,,,,,,,,,,,,,,,,0.0229470394551754,0.0229470394551754,0.0229470394551754,,human,UP
IFITM2,,0.031091384589672,-0.0229833535850048,0.0331502333283424,0.0607672147452831,0.0138169387355446,0.0269102975726127,0.0587550997734069,0.0229130871593952,,,0.0589146129786968,,,-0.0541756898164749,,0.0229159825481474,0.0290008410811424,,human,UP
DYNC1I1,,,,,,,,,,,,0.0146252978593111,,,,0.0311230756342411,0.0228741867467761,0.0228741867467761,,human,UP
ANKRD2,,,,,,,,,,,,,,0.0228691808879375,,,0.0228691808879375,0.0228691808879375,,human,UP
DEK,,,0.0286519434303045,,,,,,,,,,,,0.0170616991817951,,0.0228568213060498,0.0228568213060498,,human,UP
MTM1,,,,,,,,,,,,,,,,0.022852974012494,0.022852974012494,0.022852974012494,,human,UP
ELF3,,,,,,,,,,,,,,0.0228388532996177,,,0.0228388532996177,0.0228388532996177,,human,UP
MYT1L,,,,,,,,0.0228384025394916,,,,,,,,,0.0228384025394916,0.0228384025394916,,human,UP
MZT2B,,,,,,,0.0228307079523801,,,,,,,,,,0.0228307079523801,0.0228307079523801,,human,UP
FBXO21,,,,,,,,,,,,,,,,0.0228171814233064,0.0228171814233064,0.0228171814233064,,human,UP
TACSTD2,,,,,,,,,,,,,,0.0228148289024829,,,0.0228148289024829,0.0228148289024829,,human,UP
GLI2,,,,,,,,,,,,,,,,0.0228117648512125,0.0228117648512125,0.0228117648512125,,human,UP
MDC1,,,,,,,,,,,,,,,,0.0227914545685052,0.0227914545685052,0.0227914545685052,,human,UP
PTX3,,,,,,,,,,,,,,0.0227582193911075,,,0.0227582193911075,0.0227582193911075,,human,UP
BACH2,,,,,,,,,,,,,,0.0227419286966323,,,0.0227419286966323,0.0227419286966323,,human,UP
PITPNC1,,0.0237868893891572,,,,,,,0.0216683447360992,,,,,,,,0.0227276170626282,0.0227276170626282,,human,UP
NISCH,,,,,0.0240652002394199,,,0.0321208424866199,,,,0.0119810802862048,,,,,0.0227223743374149,0.0240652002394199,,human,UP
PUM2,,,,,,,,0.0227017346769571,,,,,,,,,0.0227017346769571,0.0227017346769571,,human,UP
MSRB2,,0.027102643623948,,,,,,,0.0182645004242658,,,,,,,,0.0226835720241069,0.0226835720241069,,human,UP
KRTAP5-8,,0.0226804763078689,,,,,,,,,,,,,,,0.0226804763078689,0.0226804763078689,,human,UP
BDNF,,,,,,,,,,,,,,0.0226690918207168,,,0.0226690918207168,0.0226690918207168,,human,UP
IFITM1,,,-0.0181965250521898,,0.0248776525259017,0.0235737040638923,0.0400050655007362,0.0270564891397953,,,,,0.0402550734579563,,0.0210379753261804,,0.022658490708896,0.0248776525259017,,human,UP
GDF10,,,,,,,,,,,,,,,,0.0226421616971492,0.0226421616971492,0.0226421616971492,,human,UP
MAPRE3,,,,,,,,,,,,0.0226235818117856,,,,,0.0226235818117856,0.0226235818117856,,human,UP
CLPP,,,,,,,,,,,,,,,,0.0226103384047746,0.0226103384047746,0.0226103384047746,,human,UP
TDG,,,,,,,,,,0.0226062182337045,0.0225456170737743,,,,,,0.0225759176537394,0.0225759176537394,,human,UP
CYC1,,0.0225371532142162,,,,,,,,,,,,,,,0.0225371532142162,0.0225371532142162,,human,UP
IMP4,,0.0225316286087036,,,,,,,,,,,,,,,0.0225316286087036,0.0225316286087036,,human,UP
SAFB,,,,,,,,,,,,,,,,0.0224588103592395,0.0224588103592395,0.0224588103592395,,human,UP
CEBPD,,,,,,,,0.0270732976496219,,,,0.0118616539984941,,0.0284152440726757,,,0.0224500652402639,0.0270732976496219,,human,UP
ACTR5,,,,,,,,,,,,,,,,0.0224450342357158,0.0224450342357158,0.0224450342357158,,human,UP
ARHGAP17,,,,,,,,,,,,,,,0.0224407203495502,,0.0224407203495502,0.0224407203495502,,human,UP
L1CAM,,,,,,,,0.0224354546517133,,,,,,,,,0.0224354546517133,0.0224354546517133,,human,UP
IER2,,,,-0.025024177506566,,,,,,,,,,,0.0697838813066482,,0.0223798519000411,0.0223798519000411,,human,UP
NQO2,,,0.0298052839934825,,,,,,,,,,,,0.0149259259924292,,0.0223656049929559,0.0223656049929559,,human,UP
HNRNPC,,,,,,,,,,,,,,,,0.0223424807190895,0.0223424807190895,0.0223424807190895,,human,UP
TMEM256,,,,,,,,,,,,,,,,0.0223238412290811,0.0223238412290811,0.0223238412290811,,human,UP
SPECC1L,,0.0223142262548208,,,,,,,,,,,,,,,0.0223142262548208,0.0223142262548208,,human,UP
P4HA1,0.0298780258744955,,,,,0.0153266163542866,,,0.0217286180704832,,,,,,,,0.0223110867664217,0.0217286180704832,0.0298780258744955,human,UP
RPL18,,,,,,-0.020561046898365,0.0617633871734142,,,,,0.0256437286734581,,,,,0.0222820229828357,0.0256437286734581,,human,UP
IDH1,,,,,,0.0604043118655681,-0.0158424898982048,,,,,,,,,,0.0222809109836816,0.0222809109836816,,human,UP
ENPEP,,,,,,,,,,,,,,0.0222794637084007,,,0.0222794637084007,0.0222794637084007,,human,UP
ARL14,,,,,,,,,,,,,,0.0222764518111944,,,0.0222764518111944,0.0222764518111944,,human,UP
RMI1,,,,,,,,,,,0.022274499759078,,,,,,0.022274499759078,0.022274499759078,,human,UP
SRP14,,,,0.017932878807187,0.0492848604917526,,,,,,,0.0294478219002485,0.0302835125476121,,-0.0155772669240832,,0.0222743613645434,0.0294478219002485,,human,UP
TUBA3D,,,,,,,,,,,,0.0165603049099445,,,,0.0279760584235191,0.0222681816667318,0.0222681816667318,,human,UP
ASPHD1,,0.0222577918320894,,,,,,,,,,,,,,,0.0222577918320894,0.0222577918320894,,human,UP
NSG1,,,,,,,,,,,,,,0.0222385842353105,,,0.0222385842353105,0.0222385842353105,,human,UP
PNOC,,0.0222010742872953,,,,,,,,,,,,,,,0.0222010742872953,0.0222010742872953,,human,UP
HSD17B4,,0.0221998188644647,,,,,,,,,,,,,,,0.0221998188644647,0.0221998188644647,,human,UP
CIAO1,,0.021252991631627,,,,,,,0.0231426041573286,,,,,,,,0.0221977978944778,0.0221977978944778,,human,UP
TMBIM4,,,,,,,,,,,,,,,0.0221587754786014,,0.0221587754786014,0.0221587754786014,,human,UP
LIFR,,,,,,,0.0221507828682661,,,,,,,,,,0.0221507828682661,0.0221507828682661,,human,UP
MEPCE,,0.0251992549747228,,,,,,,0.0190204828977584,,,,,,,,0.0221098689362406,0.0221098689362406,,human,UP
RERE,,,,,,,,,,,,0.0220645833760499,,,,,0.0220645833760499,0.0220645833760499,,human,UP
SLC12A8,,,,,,,,,0.0220619570463895,,,,,,,,0.0220619570463895,0.0220619570463895,,human,UP
DECR2,,0.0220445357263088,,,,,,,,,,,,,,,0.0220445357263088,0.0220445357263088,,human,UP
GDI2,,,0.0220381096005439,,,,,,,,,,,,,,0.0220381096005439,0.0220381096005439,,human,UP
CYFIP1,,,0.025431590154767,0.019692288711667,0.0262015610933303,,,,,,0.0178978834301233,,0.0183141585439443,,0.0245822481811046,,0.0220199550191561,0.0221372684463858,,human,UP
CABYR,,,,,,,,,,,,,,,,0.0219908095896244,0.0219908095896244,0.0219908095896244,,human,UP
DDIT4,,,-0.0333570651710033,0.056528877466917,,,,,,,,,0.0427618287503719,,,,0.0219778803487618,0.0427618287503719,,human,UP
IGF1,,,,,,,,,,,,,,0.0219657067209482,,,0.0219657067209482,0.0219657067209482,,human,UP
SF3B1,,,0.0219554435461759,,,,,,,,,,,,,,0.0219554435461759,0.0219554435461759,,human,UP
BNIP3L,,,0.0429505072534084,,,,,,0.0184220932424068,,,-0.0131931090727448,,,0.0396251827478408,,0.0219511685427278,0.0290236379951238,,human,UP
TRHDE,,,,,,,,,0.021947817876935,,,,,,,,0.021947817876935,0.021947817876935,,human,UP
NELFE,,0.0249265357851982,,,,,,,0.0189464073628187,,,,,,,,0.0219364715740084,0.0219364715740084,,human,UP
ID4,,,,,,,,,,,,,,,,0.0219310205429792,0.0219310205429792,0.0219310205429792,,human,UP
NAP1L1,,,,,,0.0226152408868074,0.0285822004079818,0.0144876074045896,,,,,,,,,0.0218950162331263,0.0226152408868074,,human,UP
FLNC,,0.0209423098713159,,,,,,,0.0227679889649152,,,,,,,,0.0218551494181156,0.0218551494181156,,human,UP
SH3TC2,,,,,,,,,,,,,,,,0.0218398422002792,0.0218398422002792,0.0218398422002792,,human,UP
CSF2RA,,,,,,,,,,,,,,0.0218299068510532,,,0.0218299068510532,0.0218299068510532,,human,UP
MAP3K5,,,,,,,,,,,,,,0.021813416853547,,,0.021813416853547,0.021813416853547,,human,UP
GGCT,,,,,,,,,,,,0.0202422235161066,0.0233591608703136,,,,0.0218006921932101,0.0218006921932101,,human,UP
SEC61G,,,,,,,,,,,,,0.0217834636569023,,,,0.0217834636569023,0.0217834636569023,,human,UP
THAP4,,0.0243720859289169,,,,,,,0.019174562767148,,,,,,,,0.0217733243480324,0.0217733243480324,,human,UP
LRP1,,,,,,,0.021772788837552,,,,,,,,,,0.021772788837552,0.021772788837552,,human,UP
FAM169A,,,,,,,,,,,,,,,,0.0217689983546733,0.0217689983546733,0.0217689983546733,,human,UP
PLK2,,,,,0.0217479541897773,,,,,,,,,,,,0.0217479541897773,0.0217479541897773,,human,UP
LHX2,,,,,,,,,,,,,,,,0.0217411052435636,0.0217411052435636,0.0217411052435636,,human,UP
TFAP2B,,,,,,,,,,,,,,0.0217194892466068,,,0.0217194892466068,0.0217194892466068,,human,UP
MRPL41,,0.0258651245385408,,,,,,,0.0175239220261573,,,,,,,,0.0216945232823491,0.0216945232823491,,human,UP
RRM1,,,,,,,,,,,,,,,,0.0216889828443527,0.0216889828443527,0.0216889828443527,,human,UP
TENM3,,,,,,,0.0216877032071352,,,,,,,,,,0.0216877032071352,0.0216877032071352,,human,UP
GPRC5A,,,,,,,,,,,,,,0.0216629393398761,,,0.0216629393398761,0.0216629393398761,,human,UP
WASF3,,,,0.0236163698136806,,,,0.0196993295103311,,,,,,,,,0.0216578496620059,0.0216578496620059,,human,UP
STUB1,,,,,,,,,,,,,0.0216499436646699,,,,0.0216499436646699,0.0216499436646699,,human,UP
ENDOU,,,,,,,,,,,,,,,,0.0216246228665113,0.0216246228665113,0.0216246228665113,,human,UP
PIP5K1B,,,,,,,,,,,,,,0.0215992983430624,,,0.0215992983430624,0.0215992983430624,,human,UP
PKD2L1,,,,,,,,,,,,,,,,0.0215935353189706,0.0215935353189706,0.0215935353189706,,human,UP
LENEP,,,,,,,,0.0215758755803108,,,,,,,,,0.0215758755803108,0.0215758755803108,,human,UP
NSMF,,,,,0.0215514134615659,,,,,,,,,,,,0.0215514134615659,0.0215514134615659,,human,UP
ARID3B,0.0239265095442533,,,,,,,,0.019146529957652,,,,,,,,0.0215365197509527,0.0215365197509527,0.0239265095442533,human,UP
GFPT1,,,,,,0.0215281471610069,,,,,,,,,,,0.0215281471610069,0.0215281471610069,,human,UP
HMGN3,,0.0226467605680227,,,0.0148971332237124,,,,0.0211169775575399,,,,0.0254168752580881,,0.0234544724225997,,0.0215064438059926,0.0226467605680227,,human,UP
KIDINS220,,,,,,0.0214975830167531,,,,,,,,,,,0.0214975830167531,0.0214975830167531,,human,UP
RPL35,,,-0.0406585074961185,,0.0469213463366031,,0.0153931323438882,0.0347887426614761,,,,0.0121845053508877,0.0603435710072517,,,,0.021495465033998,0.0250909375026822,,human,UP
SYMPK,,,,,,,,,,,,,,,,0.0214696396142244,0.0214696396142244,0.0214696396142244,,human,UP
LMOD1,,,,,,,,,,,,,,0.0214614365249872,,,0.0214614365249872,0.0214614365249872,,human,UP
SEC14L1,,,,,,,,,,,,,,,,0.0213851276785135,0.0213851276785135,0.0213851276785135,,human,UP
CALR,,,,,,0.013324661180377,0.0294338017702102,,,,,,,,,,0.0213792314752936,0.0213792314752936,,human,UP
AREG,,,,,,,,,,,,,,0.0213550254702568,,,0.0213550254702568,0.0213550254702568,,human,UP
MT1M,,,,,0.0207521896809339,,,,,,,,0.0219160467386245,,,,0.0213341182097792,0.0213341182097792,,human,UP
MLST8,,0.0213299393653869,,,,,,,,,,,,,,,0.0213299393653869,0.0213299393653869,,human,UP
NAAA,,,,,,,,,,,,,,,,0.0213068705052137,0.0213068705052137,0.0213068705052137,,human,UP
HSD17B6,,,,,,,,,,,,,,,,0.0212971903383731,0.0212971903383731,0.0212971903383731,,human,UP
TIAM1,,,,,0.0152328535914421,,0.0273462757468223,,,,,,,,,,0.0212895646691322,0.0212895646691322,,human,UP
EIF2D,,,,,,,,,,0.0175788570195436,0.0249835066497325,,,,,,0.0212811818346381,0.0212811818346381,,human,UP
GMNN,,,,,,,,,,,,,,,,0.0212710611522197,0.0212710611522197,0.0212710611522197,,human,UP
MLEC,,,,,,,,,,,,0.0212706271559,,,,,0.0212706271559,0.0212706271559,,human,UP
PDP1,0.0237438138574361,,,0.0187547095119953,,,,,,,,,,,,,0.0212492616847157,0.0212492616847157,0.0237438138574361,human,UP
PALLD,,,,,,,,,,,,,,,,0.0212448872625827,0.0212448872625827,0.0212448872625827,,human,UP
RPS17,,,,,0.0333572104573249,-0.0152738038450479,0.0263295248150825,,,,,0.0251492951065301,,,0.0364273935556411,,0.0211979240179061,0.0263295248150825,,human,UP
ADCY3,,,,,,,,,,,,,,,,0.0211765132844448,0.0211765132844448,0.0211765132844448,,human,UP
ALG9,0.0211539696902036,,,,,,,,,,,,,,,,0.0211539696902036,0.0211539696902036,0.0211539696902036,human,UP
ADAM8,,,,,,,,,,,,,,0.0211530830711126,,,0.0211530830711126,0.0211530830711126,,human,UP
CHMP2A,,,,,,,,,,,,,,,,0.0211318340152502,0.0211318340152502,0.0211318340152502,,human,UP
CDC16,,0.0211299266666173,,,,,,,,,,,,,,,0.0211299266666173,0.0211299266666173,,human,UP
ARHGAP15,,,,,,,,,,,,,,,0.0211276337504386,,0.0211276337504386,0.0211276337504386,,human,UP
DYNLL1,,,,0.0490124002099037,,,,,,,,0.0344872213900089,0.0537820756435394,,-0.052871961146593,,0.0211024340242147,0.0417498107999563,,human,UP
GORASP2,,0.0211016722023487,,,,,,,,,,,,,,,0.0211016722023487,0.0211016722023487,,human,UP
RPL3,,0.028219748288393,,,0.031752485781908,0.0187796913087368,0.0276540536433458,0.064830757677555,,,0.0170312579721212,,0.0325626954436302,,-0.0520352236926555,,0.0210994333028793,0.0279369009658694,,human,UP
CD36,,,,,,,,,,,,,,0.0210926085710525,,,0.0210926085710525,0.0210926085710525,,human,UP
DSCC1,,,,,,,,,,,,,,,,0.0210372954607009,0.0210372954607009,0.0210372954607009,,human,UP
ZNF34,,,,,,,,,0.0210330374538898,,,,,,,,0.0210330374538898,0.0210330374538898,,human,UP
ACRV1,,,,,,,,,,,,,,0.0210146456956863,,,0.0210146456956863,0.0210146456956863,,human,UP
RORB,0.0209675785154104,,,,,,,,,,,,,,,,0.0209675785154104,0.0209675785154104,0.0209675785154104,human,UP
PDHX,,,,,,,,,,,,,,,,0.020959822461009,0.020959822461009,0.020959822461009,,human,UP
TMED1,,0.0253098346292972,,,,,,,0.0166070908308029,,,,,,,,0.02095846273005,0.02095846273005,,human,UP
TCF4,,,,,,,,0.020945731550455,,,,,,,,,0.020945731550455,0.020945731550455,,human,UP
MVP,,,,,,,,,,,,,,0.0209406036883592,,,0.0209406036883592,0.0209406036883592,,human,UP
CHGB,,,,,,,,,,,,,,,,0.0209348462522029,0.0209348462522029,0.0209348462522029,,human,UP
BSN,,,,,,,,,,,,,0.0209185723215341,,,,0.0209185723215341,0.0209185723215341,,human,UP
GPX1,,,0.0587954148650169,,0.0207435879856348,,,-0.0167965870350599,,,,,,,,,0.0209141386051972,0.0207435879856348,,human,UP
PDIA3,,,,,,0.0225829258561134,0.0192168410867452,,,,,,,,,,0.0208998834714293,0.0208998834714293,,human,UP
SCN9A,,,,,,,,,,,,,,,,0.0208946708589792,0.0208946708589792,0.0208946708589792,,human,UP
KRBOX4,,,,,,,,,0.0226702950894832,0.0172481797635555,0.0227371007204055,,,,,,0.0208851918578147,0.0226702950894832,,human,UP
HEG1,,,,,,,0.0208691768348217,,,,,,,,,,0.0208691768348217,0.0208691768348217,,human,UP
LMO1,,,,,,,,,,,,,,,,0.0208619777113199,0.0208619777113199,0.0208619777113199,,human,UP
CPEB1,,,,,,,,,0.0208584889769554,,,,,,,,0.0208584889769554,0.0208584889769554,,human,UP
AZGP1,,,,,,,,,,,,,,,,0.0208306275308132,0.0208306275308132,0.0208306275308132,,human,UP
CAMP,,,0.0165360644459724,,,,,,,,,,,,0.0250998120754957,,0.020817938260734,0.020817938260734,,human,UP
SEC63,,,,,,0.0207481402903795,,,,,,,,,,,0.0207481402903795,0.0207481402903795,,human,UP
PUF60,,,,,,,,,,,0.0157686676830053,0.0256793834269046,,,,,0.020724025554955,0.020724025554955,,human,UP
HNRNPA1,,,,,,,,,,,,,,,0.0207109674811363,,0.0207109674811363,0.0207109674811363,,human,UP
GP1BB,0.0206971000880002,,,,,,,,,,,,,,,,0.0206971000880002,0.0206971000880002,0.0206971000880002,human,UP
CAMTA2,,,,,,,,,,,,0.020687710493803,,,,,0.020687710493803,0.020687710493803,,human,UP
NNMT,,,,,,0.0604441985487937,-0.0191038139164447,,,,,,,,,,0.0206701923161745,0.0206701923161745,,human,UP
PARD6A,,0.0475265532732009,,,,,,,0.0382475145161151,,,,,,,-0.0237706881016492,0.0206677932292222,0.0382475145161151,,human,UP
PIGA,,,,,,,,,,,,,,,,0.020660875365138,0.020660875365138,0.020660875365138,,human,UP
CA14,,,,,,0.0213009715080261,0.0200167670845985,,,,,,,,,,0.0206588692963123,0.0206588692963123,,human,UP
DBNDD1,,0.0233015064150095,,,,,,,0.017997857183218,,,,,,,,0.0206496817991137,0.0206496817991137,,human,UP
LMO2,,,0.0192558914422988,-0.018456669524312,,,,,,0.0270765628665685,0.0486190393567085,,,,0.0267470702528953,,0.0206483788788318,0.0267470702528953,,human,UP
CERS1,,0.0551265478134155,,,-0.0204540826380252,,,,0.0272469036281108,,,,,,,,0.020639789601167,0.0272469036281108,,human,UP
RBKS,,,,,,,,,0.0206151213496923,,,,,,,,0.0206151213496923,0.0206151213496923,,human,UP
RUFY3,,,,,,0.0173992849886417,0.0238294508308172,,,,,,,,,,0.0206143679097294,0.0206143679097294,,human,UP
STS,,,,,,,,,,,,,,0.0206103362143039,,,0.0206103362143039,0.0206103362143039,,human,UP
ETHE1,,0.0209020506590604,,,,,,,,,,,,0.0202138535678386,,,0.0205579521134495,0.0205579521134495,,human,UP
SV2B,,,,,,,,,,,,,,0.0205513834953308,,,0.0205513834953308,0.0205513834953308,,human,UP
SCGB1D2,,,,,,,,,,,,,,,,0.0205458216369152,0.0205458216369152,0.0205458216369152,,human,UP
CASC3,,,,,,,,0.0256009902805089,,,,,0.0154772084206342,,,,0.0205390993505716,0.0205390993505716,,human,UP
RALYL,,,,,,,,,,,,,,,,0.0205269902944564,0.0205269902944564,0.0205269902944564,,human,UP
EIF3L,,,,,,,0.0205004215240478,,,,,,,,,,0.0205004215240478,0.0205004215240478,,human,UP
UBE2H,,,,,,0.0139952572062611,0.027002228423953,,,,,,,,,,0.0204987428151071,0.0204987428151071,,human,UP
PRKCE,,,,,,,,,,,,,,,,0.020487118512392,0.020487118512392,0.020487118512392,,human,UP
AP3S2,,0.0204793345183134,,,,,,,,,,,,,,,0.0204793345183134,0.0204793345183134,,human,UP
CYP2J2,,,,,,,,,,,,,,,,0.0204732716083526,0.0204732716083526,0.0204732716083526,,human,UP
HMGN4,,0.0241033118218183,0.0168422013521194,,,,,,,,,,,,,,0.0204727565869689,0.0204727565869689,,human,UP
ITSN1,,,,,,0.0180156752467155,0.0229295436292886,,,,,,,,,,0.0204726094380021,0.0204726094380021,,human,UP
SEMA3D,,,,,,,,,,,,,,0.0204573106020689,,,0.0204573106020689,0.0204573106020689,,human,UP
SETBP1,,,,,,,0.0204420294612646,,,,,,,,,,0.0204420294612646,0.0204420294612646,,human,UP
ECSIT,,0.0223044902086257,,,,,,,0.0185733921825885,,,,,,,,0.0204389411956071,0.0204389411956071,,human,UP
CRYGC,,,,,,,,,,,,,,0.0204294957220554,,,0.0204294957220554,0.0204294957220554,,human,UP
AKT1,,0.0216180197894573,,,,,,,0.0191953498870134,,,,,,,,0.0204066848382353,0.0204066848382353,,human,UP
RPL11,,,0.0590358935296535,-0.027538513764739,0.0222871117293834,,0.024366496130824,,,,,0.0217224545776844,,,0.0225031040608882,,0.0203960910439491,0.0223951078951358,,human,UP
TNXB,,0.0180019587278366,,,,,,,0.0227790027856826,,,,,,,,0.0203904807567596,0.0203904807567596,,human,UP
SEC16A,,,,,,,,,,,,0.020387789234519,,,,,0.020387789234519,0.020387789234519,,human,UP
COPS6,,0.0203804541379213,,,,,,,,,,,,,,,0.0203804541379213,0.0203804541379213,,human,UP
INPP5F,,,,,,,,,,,,0.0203602500259876,,,,,0.0203602500259876,0.0203602500259876,,human,UP
