gene_symbol,logfc_dz:326,logfc_dz:117,logfc_dz:950,logfc_dz:951,logfc_dz:949,logfc_dz:948,mean_logfc,median_logfc,common_experiment,organism,signature_type
CUL3,,,0.0507271513342857,,,,0.0507271513342857,0.0507271513342857,0.0507271513342857,human,UP
SGK1,0.0311200134456157,0.0688428729772567,,,,,0.0499814432114362,0.0499814432114362,,human,UP
SFN,0.0496636442840099,,,,,,0.0496636442840099,0.0496636442840099,,human,UP
LYST,,,,0.0494582504034042,,,0.0494582504034042,0.0494582504034042,,human,UP
SERPINE2,0.0197717435657978,0.0781712755560875,,,,,0.0489715095609426,0.0489715095609426,,human,UP
GPM6B,,,0.0486781261861324,,,,0.0486781261861324,0.0486781261861324,0.0486781261861324,human,UP
TRIP11,,,,,0.0482700988650321,,0.0482700988650321,0.0482700988650321,,human,UP
COL4A4,,,,,,0.0480478033423423,0.0480478033423423,0.0480478033423423,,human,UP
PRDX1,0.0478492937982082,,,,,,0.0478492937982082,0.0478492937982082,,human,UP
YBX1,0.039961501955986,0.0550241731107234,,,,,0.0474928375333547,0.0474928375333547,,human,UP
NR2E3,,,0.0471535287797451,,,,0.0471535287797451,0.0471535287797451,0.0471535287797451,human,UP
MIR21,0.0469411127269268,,,,,,0.0469411127269268,0.0469411127269268,,human,UP
QPCT,0.0507591366767883,0.0422201044857502,,,,,0.0464896205812692,0.0464896205812692,,human,UP
S100A7,,0.0453344769775867,,,,,0.0453344769775867,0.0453344769775867,,human,UP
IFI6,0.0451060235500335,,,,,,0.0451060235500335,0.0451060235500335,,human,UP
CSTB,,0.0442219711840152,,,,,0.0442219711840152,0.0442219711840152,,human,UP
TRIM48,,,0.0439396277070045,,,,0.0439396277070045,0.0439396277070045,0.0439396277070045,human,UP
CTSH,,0.0438892990350723,,,,,0.0438892990350723,0.0438892990350723,,human,UP
PLEK2,,,0.0297883916646242,,0.0579531751573085,,0.0438707834109663,0.0438707834109663,0.0297883916646242,human,UP
GPR161,,,,,0.0433723963797092,,0.0433723963797092,0.0433723963797092,,human,UP
PRAME,0.0433395281434059,,,,,,0.0433395281434059,0.0433395281434059,,human,UP
CLIC3,,,,0.0432893522083759,,,0.0432893522083759,0.0432893522083759,,human,UP
MRPL3,0.0426714904606342,,,,,,0.0426714904606342,0.0426714904606342,,human,UP
PCDHGA1,,0.0426045097410678,,,,,0.0426045097410678,0.0426045097410678,,human,UP
IFI16,0.0595048181712627,0.0249615348875522,,,,,0.0422331765294075,0.0422331765294075,,human,UP
SSPN,,,,,,0.0419567711651325,0.0419567711651325,0.0419567711651325,,human,UP
MLPH,0.0464339964091777,0.0365237742662429,,,,,0.0414788853377103,0.0414788853377103,,human,UP
FTH1,0.0566304959356784,0.0243482869118452,,,,,0.0404893914237618,0.0404893914237618,,human,UP
OSBPL9,0.0402439087629318,,,,,,0.0402439087629318,0.0402439087629318,,human,UP
CP,,,0.0399610921740531,,,,0.0399610921740531,0.0399610921740531,0.0399610921740531,human,UP
GBE1,,,,,,0.0397346653044223,0.0397346653044223,0.0397346653044223,,human,UP
TRMT112,0.0395542196929454,,,,,,0.0395542196929454,0.0395542196929454,,human,UP
RALA,,,,,0.0395128764212131,,0.0395128764212131,0.0395128764212131,,human,UP
TUBA1C,,0.0392147153615951,,,,,0.0392147153615951,0.0392147153615951,,human,UP
ALDOA,0.0165280438959598,0.061778649687767,,,,,0.0391533467918634,0.0391533467918634,,human,UP
EMP3,,0.0390464700758457,,,,,0.0390464700758457,0.0390464700758457,,human,UP
TEX28,,,0.0389601923525333,,,,0.0389601923525333,0.0389601923525333,0.0389601923525333,human,UP
FOXD1,,,,0.0384106040000915,,,0.0384106040000915,0.0384106040000915,,human,UP
GNG10,0.0378665700554847,,,,,,0.0378665700554847,0.0378665700554847,,human,UP
CCNJL,,,,0.0374816805124282,,,0.0374816805124282,0.0374816805124282,,human,UP
TXN,,,,,,0.0372887104749679,0.0372887104749679,0.0372887104749679,,human,UP
PSMD14,0.0370770916342735,,,,,,0.0370770916342735,0.0370770916342735,,human,UP
CTSL,0.0366340205073356,,,,,,0.0366340205073356,0.0366340205073356,,human,UP
CTSB,0.0219791829586029,0.1122554615139961,,-0.0250890348106622,,,0.0363818698873122,0.0219791829586029,,human,UP
DYRK3,,,,,0.0363097712397575,,0.0363097712397575,0.0363097712397575,,human,UP
PHTF1,,,0.0163712482899427,,0.0560180284082889,,0.0361946383491158,0.0361946383491158,0.0163712482899427,human,UP
GYPA,,,0.0360598191618919,,,,0.0360598191618919,0.0360598191618919,0.0360598191618919,human,UP
TYRP1,0.0270134657621383,0.0450285822153091,,,,,0.0360210239887237,0.0360210239887237,,human,UP
LACTB2,,,,,0.0405560731887817,0.031401090323925,0.0359785817563533,0.0359785817563533,,human,UP
TIMP1,0.0527261793613433,0.0191662143915891,,,,,0.0359461968764662,0.0359461968764662,,human,UP
CDH1,,,,,0.0549405962228775,0.0168885476887226,0.0359145719558,0.0359145719558,,human,UP
PMCH,,,,,0.0547902435064315,0.0165780577808618,0.0356841506436467,0.0356841506436467,,human,UP
ZBED2,,,,,,0.0350570268929004,0.0350570268929004,0.0350570268929004,,human,UP
RPS27L,,0.0349097661674022,,,,,0.0349097661674022,0.0349097661674022,,human,UP
WNT3,,,,,,0.0347285158932209,0.0347285158932209,0.0347285158932209,,human,UP
PCNA,0.0344799533486366,,,,,,0.0344799533486366,0.0344799533486366,,human,UP
HTATIP2,,,,,0.0344516970217227,,0.0344516970217227,0.0344516970217227,,human,UP
EDN3,,,,,0.0344412364065647,,0.0344412364065647,0.0344412364065647,,human,UP
ZNF174,,,0.0343759767711162,,,,0.0343759767711162,0.0343759767711162,0.0343759767711162,human,UP
MYL12B,0.0339582376182079,,,,,,0.0339582376182079,0.0339582376182079,,human,UP
DEK,0.0338535830378532,,,,,,0.0338535830378532,0.0338535830378532,,human,UP
CDK2AP1,0.0600641183555126,0.0235149897634983,,,,0.0179528482258319,0.0338439854482809,0.0235149897634983,,human,UP
GLI3,,,,0.0338411889970302,,,0.0338411889970302,0.0338411889970302,,human,UP
PPT1,0.0337291769683361,,,,,,0.0337291769683361,0.0337291769683361,,human,UP
MYB,,,0.0337114483118057,,,,0.0337114483118057,0.0337114483118057,0.0337114483118057,human,UP
MPZL2,,,0.033491987735033,,,,0.033491987735033,0.033491987735033,0.033491987735033,human,UP
BACE2,,0.0334206707775592,,,,,0.0334206707775592,0.0334206707775592,,human,UP
BZW1,0.0332940183579921,,,,,,0.0332940183579921,0.0332940183579921,,human,UP
LRRN3,,,0.0332243666052818,,,,0.0332243666052818,0.0332243666052818,0.0332243666052818,human,UP
DNAI2,,,,0.039212416857481,0.0270608086138963,,0.0331366127356886,0.0331366127356886,,human,UP
STXBP1,0.0444723702967166,0.0216025244444608,,,,,0.0330374473705887,0.0330374473705887,,human,UP
CDADC1,,,0.0327256098389625,,,,0.0327256098389625,0.0327256098389625,0.0327256098389625,human,UP
CCT3,,0.0326934196054935,,,,,0.0326934196054935,0.0326934196054935,,human,UP
CTBP2,,,,0.0326627343893051,,,0.0326627343893051,0.0326627343893051,,human,UP
POU3F2,,,0.0502953268587589,,0.0215766541659832,0.0259456560015678,0.0326058790087699,0.0259456560015678,0.0502953268587589,human,UP
LRP2,,,,,,0.0325177833437919,0.0325177833437919,0.0325177833437919,,human,UP
KLRC3,,,0.0325041413307189,,,,0.0325041413307189,0.0325041413307189,0.0325041413307189,human,UP
TRIB3,,,,,,0.0323956832289695,0.0323956832289695,0.0323956832289695,,human,UP
SRP14,0.0296054631471633,0.0351814404129982,,,,,0.0323934517800807,0.0323934517800807,,human,UP
ACTN4,,0.0323486626148223,,,,,0.0323486626148223,0.0323486626148223,,human,UP
TXNDC5,0.0495982654392719,0.0149159245193004,,,,,0.0322570949792861,0.0322570949792861,,human,UP
RHCE,,,0.0320089645683765,,,,0.0320089645683765,0.0320089645683765,0.0320089645683765,human,UP
HSPE1,0.0319734588265419,,,,,,0.0319734588265419,0.0319734588265419,,human,UP
AP3S1,0.0316624082624912,,,,,,0.0316624082624912,0.0316624082624912,,human,UP
CAMSAP1,,,0.0316485278308391,,,,0.0316485278308391,0.0316485278308391,0.0316485278308391,human,UP
MLANA,,0.031579852104187,,,,,0.031579852104187,0.031579852104187,,human,UP
SQLE,,,,,,0.0315436385571956,0.0315436385571956,0.0315436385571956,,human,UP
ARAP3,,,0.0335509739816188,,,0.0295004043728113,0.0315256891772151,0.0315256891772151,0.0335509739816188,human,UP
ABCB1,,,,0.0313151963055133,,,0.0313151963055133,0.0313151963055133,,human,UP
LGALS1,-0.0229277107864618,0.094822384417057,,,,0.021342284977436,0.031078986202677,0.021342284977436,,human,UP
CUTA,,0.0309407170861959,,,,,0.0309407170861959,0.0309407170861959,,human,UP
LAIR2,,,,0.0309265740215778,,,0.0309265740215778,0.0309265740215778,,human,UP
S100A9,0.0282477270811796,0.0335335358977317,,,,,0.0308906314894557,0.0308906314894557,,human,UP
ADAM23,,,0.0192504487931728,,0.0424641035497188,,0.0308572761714458,0.0308572761714458,0.0192504487931728,human,UP
KLRC1,,,0.0192429814487695,0.0422988310456275,,,0.0307709062471985,0.0307709062471985,0.0192429814487695,human,UP
MARCKSL1,0.0319739058613777,0.0294114556163549,,,,,0.0306926807388663,0.0306926807388663,,human,UP
FTCD,,,0.0305481813848018,,,,0.0305481813848018,0.0305481813848018,0.0305481813848018,human,UP
NNMT,0.0304822847247123,,,,,,0.0304822847247123,0.0304822847247123,,human,UP
PDIA6,0.0304736848920583,,,,,,0.0304736848920583,0.0304736848920583,,human,UP
ARPC3,0.0304656196385622,,,,,,0.0304656196385622,0.0304656196385622,,human,UP
MGST2,,,0.0206548012793064,0.0251557659357786,0.0453925281763076,,0.0304010317971309,0.0251557659357786,0.0206548012793064,human,UP
XCL1,,,0.0302687212824821,,,,0.0302687212824821,0.0302687212824821,0.0302687212824821,human,UP
NUDT11,,,,0.0302376579493284,,,0.0302376579493284,0.0302376579493284,,human,UP
TBCA,0.0301682483404874,,,,,,0.0301682483404874,0.0301682483404874,,human,UP
ADAR,0.0326053909957408,,0.027648389339447,,,,0.0301268901675939,0.0301268901675939,0.027648389339447,human,UP
ROR1,,,,,,0.0300965625792741,0.0300965625792741,0.0300965625792741,,human,UP
C9orf40,,,,,0.0300886631011962,,0.0300886631011962,0.0300886631011962,,human,UP
S100A13,0.0299827978014946,,,,,,0.0299827978014946,0.0299827978014946,,human,UP
RHAG,,,,,,0.0297927726060152,0.0297927726060152,0.0297927726060152,,human,UP
KRT6B,0.0463914833962917,0.0131617868319153,,,,,0.0297766351141035,0.0297766351141035,,human,UP
HEXB,0.0297473836690187,,,,,,0.0297473836690187,0.0297473836690187,,human,UP
GEM,,,,,,0.0296599138528108,0.0296599138528108,0.0296599138528108,,human,UP
SLC20A1,0.0295769069343805,,,,,,0.0295769069343805,0.0295769069343805,,human,UP
RPRM,,,0.029373088851571,,,,0.029373088851571,0.029373088851571,0.029373088851571,human,UP
PTGES3,0.0292774923145771,,,,,,0.0292774923145771,0.0292774923145771,,human,UP
TREM1,,,,,,0.029151888564229,0.029151888564229,0.029151888564229,,human,UP
HMGN3,0.028973514214158,,,,,,0.028973514214158,0.028973514214158,,human,UP
SLC5A3,,,0.0289145112037658,,,,0.0289145112037658,0.0289145112037658,0.0289145112037658,human,UP
ATP1A1,,0.0287753548473119,,,,,0.0287753548473119,0.0287753548473119,,human,UP
LRRC1,,,,0.0287488028407096,,,0.0287488028407096,0.0287488028407096,,human,UP
CLEC5A,,,,,,0.028716018423438,0.028716018423438,0.028716018423438,,human,UP
HSPD1,,0.0286732837557792,,,,,0.0286732837557792,0.0286732837557792,,human,UP
DDAH2,,,,,,0.0286175552755594,0.0286175552755594,0.0286175552755594,,human,UP
KLHL41,,,0.0286068525165319,,,,0.0286068525165319,0.0286068525165319,0.0286068525165319,human,UP
ACOT9,,,,,0.0284889992326498,,0.0284889992326498,0.0284889992326498,,human,UP
ADCY8,,,0.0284764971584081,,,,0.0284764971584081,0.0284764971584081,0.0284764971584081,human,UP
PTTG1,0.0409136302769184,0.0159691274166107,,,,,0.0284413788467645,0.0284413788467645,,human,UP
GFOD1,,,,0.0377683341503143,,0.0189425125718116,0.028355423361063,0.028355423361063,,human,UP
ROM1,,,,0.028149964287877,,,0.028149964287877,0.028149964287877,,human,UP
KLHL2,,,,,,0.0281089600175619,0.0281089600175619,0.0281089600175619,,human,UP
NT5DC2,,,0.0280409287661314,,,,0.0280409287661314,0.0280409287661314,0.0280409287661314,human,UP
ATIC,0.0279198475182056,,,,,,0.0279198475182056,0.0279198475182056,,human,UP
S100A11,0.0175880249589681,0.0382502004504203,,,,,0.0279191127046942,0.0279191127046942,,human,UP
FMOD,,-0.010525107383728,,,,0.0661588758230209,0.0278168842196464,0.0278168842196464,,human,UP
MMADHC,0.0277006495743989,,,,,,0.0277006495743989,0.0277006495743989,,human,UP
HSPA8,0.0265634134411811,0.0287402179092168,,,,,0.027651815675199,0.027651815675199,,human,UP
KCNH2,,,,,,0.0275003463029861,0.0275003463029861,0.0275003463029861,,human,UP
PTTG1IP,0.0296889413148164,0.0252494774758815,,,,,0.027469209395349,0.027469209395349,,human,UP
IKZF2,,,,0.0274384282529354,,,0.0274384282529354,0.0274384282529354,,human,UP
IFITM3,0.0816481485962867,-0.0274936500936746,,,,,0.027077249251306,0.027077249251306,,human,UP
HTR1F,,,,,,0.0270237755030393,0.0270237755030393,0.0270237755030393,,human,UP
KLRD1,,,,0.0269876886159181,,,0.0269876886159181,0.0269876886159181,,human,UP
TAF4,,,,,0.0269762147217988,,0.0269762147217988,0.0269762147217988,,human,UP
HMGB1,0.0210354682058095,0.0327487662434577,,,,,0.0268921172246336,0.0268921172246336,,human,UP
TLN2,,,,,,0.0268828310072422,0.0268828310072422,0.0268828310072422,,human,UP
CBR3,,,0.0292639788240194,,,0.0244680363684892,0.0268660075962543,0.0268660075962543,0.0292639788240194,human,UP
SOX11,,,0.0285922698676586,0.0364750772714614,0.0247671920806169,0.0176066681742668,0.0268603018485009,0.0266797309741377,0.0285922698676586,human,UP
ST8SIA1,,,0.0268122758716344,,,,0.0268122758716344,0.0268122758716344,0.0268122758716344,human,UP
GCSH,,,,,,0.0268000457435846,0.0268000457435846,0.0268000457435846,,human,UP
MRPS18C,,,,,0.0267411936074495,,0.0267411936074495,0.0267411936074495,,human,UP
BMP6,,,,,,0.0265728831291198,0.0265728831291198,0.0265728831291198,,human,UP
RPN2,0.028137020766735,0.0250042602419853,,,,,0.0265706405043602,0.0265706405043602,,human,UP
GPR143,,,,,,0.0264330841600894,0.0264330841600894,0.0264330841600894,,human,UP
GBX2,,,,,,0.0264093093574047,0.0264093093574047,0.0264093093574047,,human,UP
RAB1A,0.026374926790595,,,,,,0.026374926790595,0.026374926790595,,human,UP
SHC1,0.0263121742755174,,,,,,0.0263121742755174,0.0263121742755174,,human,UP
DDX43,,,,0.0234565678983926,0.0290499757975339,,0.0262532718479633,0.0262532718479633,,human,UP
DNAJC12,,,0.0262389909476041,,,,0.0262389909476041,0.0262389909476041,0.0262389909476041,human,UP
COCH,,,,,,0.0262312907725572,0.0262312907725572,0.0262312907725572,,human,UP
VCAN,,,,,,0.0260152928531169,0.0260152928531169,0.0260152928531169,,human,UP
PARK7,0.0345750004053115,0.0174275171011686,,,,,0.0260012587532401,0.0260012587532401,,human,UP
LPAR3,,,0.0259820185601711,,,,0.0259820185601711,0.0259820185601711,0.0259820185601711,human,UP
PLOD3,,0.0259000975638628,,,,,0.0259000975638628,0.0259000975638628,,human,UP
PRG4,,,,,0.025712814182043,,0.025712814182043,0.025712814182043,,human,UP
LIMK1,,,,0.0257046148180961,,,0.0257046148180961,0.0257046148180961,,human,UP
COTL1,0.0256930980831384,,,,,,0.0256930980831384,0.0256930980831384,,human,UP
PIR,0.0256651975214481,,,,,,0.0256651975214481,0.0256651975214481,,human,UP
CCND2,,,,,0.0256458986550569,,0.0256458986550569,0.0256458986550569,,human,UP
BAMBI,0.025641843676567,,,,,,0.025641843676567,0.025641843676567,,human,UP
YWHAZ,,0.0256013944745063,,,,,0.0256013944745063,0.0256013944745063,,human,UP
OAT,0.0255779270082712,,,,,,0.0255779270082712,0.0255779270082712,,human,UP
GART,,,0.0255639720708131,,,,0.0255639720708131,0.0255639720708131,0.0255639720708131,human,UP
PRNP,0.0255524050444364,,,,,,0.0255524050444364,0.0255524050444364,,human,UP
PSAT1,,,0.0292604640126228,,,0.0218245107680559,0.0255424873903393,0.0255424873903393,0.0292604640126228,human,UP
CKLF,,,,0.0255346707999706,,,0.0255346707999706,0.0255346707999706,,human,UP
DYNLT1,0.0254975222051143,,,,,,0.0254975222051143,0.0254975222051143,,human,UP
LAT2,,,,0.0252874214202165,,,0.0252874214202165,0.0252874214202165,,human,UP
LALBA,,,0.0252835340797901,,,,0.0252835340797901,0.0252835340797901,0.0252835340797901,human,UP
SH3BGRL,0.0252481177449226,,,,,,0.0252481177449226,0.0252481177449226,,human,UP
MSN,0.0218127649277448,0.0285835489630699,,,,,0.0251981569454073,0.0251981569454073,,human,UP
MARCO,,,,,,0.0251975506544113,0.0251975506544113,0.0251975506544113,,human,UP
SMPDL3A,,,,-0.0157979261130094,,0.0661915466189384,0.0251968102529644,0.0251968102529644,,human,UP
FLNA,,0.0251600798219442,,,,,0.0251600798219442,0.0251600798219442,,human,UP
TUBB6,,,,,,0.0250791553407907,0.0250791553407907,0.0250791553407907,,human,UP
DCLRE1A,,,0.0343861132860183,0.0157373249530792,,,0.0250617191195487,0.0250617191195487,0.0343861132860183,human,UP
ZCCHC14,,,,,0.0250536296516656,,0.0250536296516656,0.0250536296516656,,human,UP
TTF2,,,,0.0250101815909147,,,0.0250101815909147,0.0250101815909147,,human,UP
TTR,,,0.0249974392354488,,,,0.0249974392354488,0.0249974392354488,0.0249974392354488,human,UP
PABPC4,,0.0249545872211456,,,,,0.0249545872211456,0.0249545872211456,,human,UP
RPL36AL,0.024930028244853,,,,,,0.024930028244853,0.024930028244853,,human,UP
MFSD12,,0.0248182639479637,,,,,0.0248182639479637,0.0248182639479637,,human,UP
ARPC1A,,0.0248002465814352,,,,,0.0248002465814352,0.0248002465814352,,human,UP
TRMT2A,,,0.0667202696204185,,-0.0171287469565868,,0.0247957613319158,0.0247957613319158,0.0667202696204185,human,UP
ADAMTS6,,,0.0267518945038318,,0.0274440050125122,0.0201784186065197,0.0247914393742879,0.0267518945038318,0.0267518945038318,human,UP
SLC15A1,,,0.0247233863919973,,,,0.0247233863919973,0.0247233863919973,0.0247233863919973,human,UP
APOL5,,,0.024673705920577,,,,0.024673705920577,0.024673705920577,0.024673705920577,human,UP
MAGEB4,,,,0.0246450677514076,,,0.0246450677514076,0.0246450677514076,,human,UP
ZNF215,,,0.024629121646285,,,,0.024629121646285,0.024629121646285,0.024629121646285,human,UP
ARPC2,0.0245091300457716,,,,,,0.0245091300457716,0.0245091300457716,,human,UP
ATP6V1F,,0.0244927406311035,,,,,0.0244927406311035,0.0244927406311035,,human,UP
LRRC19,,,0.0287679191678762,0.0251313373446464,0.0195671152323484,,0.0244887905816237,0.0251313373446464,0.0287679191678762,human,UP
SEC13,0.0244034118950366,,,,,,0.0244034118950366,0.0244034118950366,,human,UP
IFITM1,0.0740823000669479,-0.0254551190882921,,,,,0.0243135904893279,0.0243135904893279,,human,UP
SPP1,,0.0375990904867649,-0.0591114722192287,,,0.0944467112421989,0.0243114431699117,0.0375990904867649,-0.0591114722192287,human,UP
C1orf56,,,0.0242947302758693,,,,0.0242947302758693,0.0242947302758693,0.0242947302758693,human,UP
FNDC8,,,0.0242645200341939,,,,0.0242645200341939,0.0242645200341939,0.0242645200341939,human,UP
JTB,0.0242428369820117,,,,,,0.0242428369820117,0.0242428369820117,,human,UP
HAT1,0.0242197997868061,,,,,,0.0242197997868061,0.0242197997868061,,human,UP
SNAI2,0.0242130048573017,,,,,,0.0242130048573017,0.0242130048573017,,human,UP
CLGN,,,,,,0.0241946671158075,0.0241946671158075,0.0241946671158075,,human,UP
IRX5,,,0.024155031889677,,,,0.024155031889677,0.024155031889677,0.024155031889677,human,UP
CISD1,,,,,0.0241069328039884,,0.0241069328039884,0.0241069328039884,,human,UP
NDUFA8,,,,,0.0241035260260105,,0.0241035260260105,0.0241035260260105,,human,UP
TNFRSF17,,,,,,0.024096343666315,0.024096343666315,0.024096343666315,,human,UP
TNFRSF21,0.0240800566971302,,,,,,0.0240800566971302,0.0240800566971302,,human,UP
MLYCD,,,,,0.0240722279995679,,0.0240722279995679,0.0240722279995679,,human,UP
TUBB,-0.0162750650197267,0.0643224641680717,,,,,0.0240236995741724,0.0240236995741724,,human,UP
TP53I3,,,,,,0.0239725280553102,0.0239725280553102,0.0239725280553102,,human,UP
FCGBP,,,0.0239387117326259,,,,0.0239387117326259,0.0239387117326259,0.0239387117326259,human,UP
CBFA2T3,,,,,,0.0239381995052099,0.0239381995052099,0.0239381995052099,,human,UP
MYO10,,,,,,0.0239167790859937,0.0239167790859937,0.0239167790859937,,human,UP
ECHDC3,,,,0.0240042693912982,,0.0238204076886177,0.023912338539958,0.023912338539958,,human,UP
RASSF3,0.0239055603742599,,,,,,0.0239055603742599,0.0239055603742599,,human,UP
STX6,,,0.023882208392024,,,,0.023882208392024,0.023882208392024,0.023882208392024,human,UP
SPRR1A,0.0238698553293943,,,,,,0.0238698553293943,0.0238698553293943,,human,UP
MXI1,,0.0238057319074869,,,,,0.0238057319074869,0.0238057319074869,,human,UP
ARL3,,,,,0.0224644765257835,0.0250856541097164,0.0237750653177499,0.0237750653177499,,human,UP
TMEM123,0.0237522330135107,,,,,,0.0237522330135107,0.0237522330135107,,human,UP
NOTCH4,,,,,,0.0236855279654264,0.0236855279654264,0.0236855279654264,,human,UP
DUSP6,0.0227936971932649,,,,,0.0244972519576549,0.0236454745754599,0.0236454745754599,,human,UP
AEBP1,,0.0236385129392147,,,,,0.0236385129392147,0.0236385129392147,,human,UP
DYNLT3,0.0235983710736036,,,,,,0.0235983710736036,0.0235983710736036,,human,UP
HLA-DMB,0.0235686693340539,,,,,,0.0235686693340539,0.0235686693340539,,human,UP
RBKS,,,0.0244723446667194,,0.022648025304079,,0.0235601849853992,0.0235601849853992,0.0244723446667194,human,UP
IL1R2,,,,,,0.0235404334962368,0.0235404334962368,0.0235404334962368,,human,UP
FGFR1,,,,,,0.0235025491565465,0.0235025491565465,0.0235025491565465,,human,UP
ST6GALNAC2,,0.021149544045329,0.0257755182683467,,,,0.0234625311568379,0.0234625311568379,0.0257755182683467,human,UP
