"exp_id","cmap_score","p","q","subset_comparison_id","analysis_id","drug_name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID"
11934,-0.259698817917076,0.00156,0.0527365377751339,"file16e91449a440_logFC_0","TAHOE","Capivasertib",0.5,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
12951,-0.340533916338208,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Chlorhexidine (diacetate)",0.5,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13131,-0.309394511499643,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Ciclopirox",0.5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13345,-0.323178411010472,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Cilostazol",5,24,"ACH-000958","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13916,-0.378352160596133,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Clofarabine",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
13975,-0.265623083943547,0.00102,0.0352790870359099,"file16e91449a440_logFC_0","TAHOE","Clonidine (hydrochloride)",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14280,-0.321923567723047,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Clotrimazole",0.0500000007450581,24,"ACH-000463","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
14681,-0.29629184732941,6e-05,0.00254829596412556,"file16e91449a440_logFC_0","TAHOE","Cobimetinib",5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15358,-0.360132091208686,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Cytarabine (hydrochloride)",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
15895,-0.400093791305308,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Dabrafenib",5,24,"ACH-000958","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16081,-0.265580720085799,0.00102,0.0352790870359099,"file16e91449a440_logFC_0","TAHOE","Dapagliflozin",0.0500000007450581,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16258,-0.380309125743895,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16401,-0.297826224243278,6e-05,0.00254829596412556,"file16e91449a440_logFC_0","TAHOE","Daptomycin",0.5,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
16523,-0.265067550659165,0.00107,0.0369185731633273,"file16e91449a440_logFC_0","TAHOE","Darinaparsin",0.0500000007450581,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17347,-0.279889408449121,0.00039,0.0144569667318982,"file16e91449a440_logFC_0","TAHOE","Dexamethasone",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
17952,-0.422819178188425,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Dihydroartemisinin",5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18300,-0.357274248560132,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Diphenhydramine",0.0500000007450581,24,"ACH-000555","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18716,-0.431301194949633,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Docetaxel (Trihydrate)",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
18964,-0.309396196425803,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Doxorubicin (hydrochloride)",0.5,24,"ACH-000148","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19173,-0.340255148587292,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Doxycycline (monohydrate)",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19313,-0.283241481516623,0.00029,0.011015929144385,"file16e91449a440_logFC_0","TAHOE","Drospirenone",5,24,"ACH-000861","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19475,-0.342154837186679,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","ERK5-IN-2",5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
19897,-0.313274568214695,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Econazole",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20097,-0.263687092844158,0.00121,0.041472056694813,"file16e91449a440_logFC_0","TAHOE","Edoxaban (tosylate monohydrate)",5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20531,-0.374858345850657,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Encorafenib",5,24,"ACH-000958","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20658,-0.394051460095741,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Entecavir (monohydrate)",5,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20783,-0.296246015149631,6e-05,0.00254829596412556,"file16e91449a440_logFC_0","TAHOE","Entrectinib",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
20954,-0.342632393401287,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Epirubicin (hydrochloride)",5,24,"ACH-000396","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21130,-0.36562470978788,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Eplerenone",5,24,"ACH-000236","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
21316,-0.372752757086252,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Erlotinib",0.0500000007450581,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22017,-0.37803334849621,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Everolimus",5,24,"ACH-000943","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22182,-0.365260087390336,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Fenofibrate",0.0500000007450581,24,"ACH-000555","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22448,-0.396457272066909,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Ferulic acid",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22587,-0.320263455929728,1e-05,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Filgotinib",5,24,"ACH-001333","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22754,-0.360452227179163,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Finasteride",5,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
22866,-0.359119297411174,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Fingolimod (hydrochloride)",0.5,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23292,-0.312204891747652,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Fluvoxamine",0.5,24,"ACH-000389","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23419,-0.364319887651749,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Fluvoxamine (maleate)",0.0500000007450581,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
23531,-0.322052770924529,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Folic acid",0.0500000007450581,24,"ACH-000757","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24707,-0.303821826104592,3e-05,0.00133084309133489,"file16e91449a440_logFC_0","TAHOE","GSK1059615",5,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
24769,-0.3373854676913,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Gallic acid",0.0500000007450581,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25129,-0.28212249360669,0.00033,0.0124191456953642,"file16e91449a440_logFC_0","TAHOE","Gefitinib",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25226,-0.335021724168747,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Gemcitabine",0.0500000007450581,24,"ACH-000236","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25605,-0.282361665592836,0.00033,0.0124191456953642,"file16e91449a440_logFC_0","TAHOE","Glasdegib",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25700,-0.327949399785537,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Glycyrrhizic acid",0.5,24,"ACH-000396","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
25955,-0.248629192216639,0.003,0.0987151129125651,"file16e91449a440_logFC_0","TAHOE","HI-TOPK-032",0.0500000007450581,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26198,-0.353748485864082,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Harringtonine",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26573,-0.332566896163821,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Homoharringtonine",0.0500000007450581,24,"ACH-000437","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
26977,-0.414636596876296,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Hydroxyurea",5,24,"ACH-000958","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27247,-0.360677088234025,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Idarubicin (hydrochloride)",5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27713,-0.388774238538104,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Imiquimod (maleate)",5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
27800,-0.364945969013289,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Indacaterol (maleate)",0.5,24,"ACH-000396","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28177,-0.363144575067312,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Ipatasertib",5,24,"ACH-000958","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
28916,-0.308075794193228,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Ivermectin",5,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
29983,-0.333242059205592,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","LY2090314",0.0500000007450581,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
30997,-0.335509138295501,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Levobupivacaine (hydrochloride)",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31696,-0.345676201568986,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Loperamide (hydrochloride)",0.5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
31958,-0.331392612040806,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Lucanthone",0.0500000007450581,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32233,-0.322409559509535,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","MK-3903",0.0500000007450581,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32447,-0.268932563390642,0.00082,0.0287465391733498,"file16e91449a440_logFC_0","TAHOE","MK-8353",0.5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32654,-0.331461103195119,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","ML264",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
32781,-0.379883255186312,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Macitentan",5,24,"ACH-000555","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33565,-0.318390627679197,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Meloxicam",5,24,"ACH-000139","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33704,-0.397063976777604,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Menadione",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
33978,-0.316509265387074,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Methyl aminolevulinate (hydrochloride)",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34258,-0.325276986543261,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Methylthiouracil",0.5,24,"ACH-000311","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34470,-0.349172062296228,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Mifepristone",5,24,"ACH-000932","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34482,-0.309999520343098,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Minodronic acid",0.0500000007450581,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34688,-0.314208356481009,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Mitoxantrone (dihydrochloride)",0.5,24,"ACH-000138","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
34904,-0.358330434676813,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Monocrotaline",5,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
35554,-0.351704046790006,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Naproxen",0.0500000007450581,24,"ACH-000601","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36092,-0.3757622649714,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Nevirapine",5,24,"ACH-000997","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
36478,-0.263084031512758,0.00126,0.0430818411552347,"file16e91449a440_logFC_0","TAHOE","Norepinephrine (hydrochloride)",0.0500000007450581,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
37475,-0.384503103896573,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Orlistat",5,24,"ACH-000236","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
37532,-0.382562276840283,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Ornidazole",0.5,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
38003,-0.32087197685953,1e-05,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Oxaliplatin",0.5,24,"ACH-000950","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
38380,-0.292204599402022,0.00011,0.00448098207885305,"file16e91449a440_logFC_0","TAHOE","PH-797804",0.0500000007450581,24,"ACH-000757","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
38636,-0.351615117700189,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Paclitaxel",5,24,"ACH-001333","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
38889,-0.322567909745377,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Panobinostat",0.5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
39247,-0.381878185878078,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Pemetrexed",5,24,"ACH-001021","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
39546,-0.368598527873449,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Penfluridol",5,24,"ACH-000552","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
39762,-0.283008458416854,0.00029,0.011015929144385,"file16e91449a440_logFC_0","TAHOE","Pentamidine (isethionate)",0.0500000007450581,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
40149,-0.315062099813625,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Peretinoin",5,24,"ACH-000396","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
40278,-0.357274182913658,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Perindopril (erbumine)",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
40578,-0.317983346014773,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Phenylephrine (hydrochloride)",0.5,24,NA,"Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
40749,-0.359576514159988,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Phenytoin (sodium)",5,24,"ACH-000396","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
41489,-0.372436625550675,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Pitavastatin (Calcium)",5,24,"ACH-000120","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
41532,-0.310772518512962,2e-05,0.000990880557977332,"file16e91449a440_logFC_0","TAHOE","Plicamycin",0.0500000007450581,24,"ACH-000681","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
41960,-0.356150862336456,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Posaconazole",5,24,"ACH-000875","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
42383,-0.372024879926035,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Procainamide (hydrochloride)",5,24,"ACH-000940","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
42512,-0.29369547458593,8e-05,0.00329193338160753,"file16e91449a440_logFC_0","TAHOE","Proglumide",0.5,24,"ACH-000628","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
42906,-0.303116301568697,3e-05,0.00133084309133489,"file16e91449a440_logFC_0","TAHOE","Quinestrol",0.0500000007450581,24,"ACH-000496","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
43326,-0.35974098045897,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","RMC-6236",5,24,"ACH-000958","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
44268,-0.338564751887402,9.99990000099999e-06,0.000620382096069869,"file16e91449a440_logFC_0","TAHOE","Relugolix",0.0500000007450581,24,"ACH-000790","Tahoe","DMSO","Tahoe",NA,NA,NA,NA,NA
